dataset_id      , family     , n_eval_rows, n_channels, n_kept_train_baseline, n_kept_val_baseline, sliding_window, vus_pr_raw_max      , vus_roc_raw_max     , auc_pr_raw_max       , auc_roc_raw_max     , standard_f1_raw_max , pa_f1_raw_max       , vus_pr_raw_mean     , vus_roc_raw_mean    , auc_pr_raw_mean      , auc_roc_raw_mean    , standard_f1_raw_mean, pa_f1_raw_mean      , vus_pr_raw_median    , vus_roc_raw_median , auc_pr_raw_median    , auc_roc_raw_median , standard_f1_raw_median, pa_f1_raw_median    , vus_pr_z_train_max  , vus_roc_z_train_max, auc_pr_z_train_max   , auc_roc_z_train_max, standard_f1_z_train_max, pa_f1_z_train_max   , vus_pr_z_train_mean , vus_roc_z_train_mean, auc_pr_z_train_mean  , auc_roc_z_train_mean, standard_f1_z_train_mean, pa_f1_z_train_mean  , vus_pr_z_train_median, vus_roc_z_train_median, auc_pr_z_train_median, auc_roc_z_train_median, standard_f1_z_train_median, pa_f1_z_train_median, vus_pr_z_val_max     , vus_roc_z_val_max  , auc_pr_z_val_max     , auc_roc_z_val_max   , standard_f1_z_val_max, pa_f1_z_val_max     , vus_pr_z_val_mean   , vus_roc_z_val_mean , auc_pr_z_val_mean    , auc_roc_z_val_mean  , standard_f1_z_val_mean, pa_f1_z_val_mean    , vus_pr_z_val_median , vus_roc_z_val_median, auc_pr_z_val_median  , auc_roc_z_val_median, standard_f1_z_val_median, pa_f1_z_val_median
SMAP_id_18      , SMAP       ,        5940,         25,                    25,                  25,             98, 0.425810012835427   , 0.8427247141059572  , 0.4191813840336803   , 0.8236027958628367  , 0.5517191914831108  , 0.9887323943661972  , 0.5357037464125924  , 0.914514130339766   , 0.5298435288884494   , 0.9078088666243873  , 0.6166389380421053  , 0.9971590909090909  , 0.4548822185330084   , 0.9493468850645196 , 0.45044614054109605  , 0.9323977588102843 ,   0.5078170218595854  , 0.9985775248933144  , 0.8466612401745971  , 0.8981299511378946 , 0.8332978065356343   , 0.8791176236717422 ,    0.8902771820029315  , 1.0                 , 0.8488288292065479  ,  0.9250590578062922 , 0.8358045622300189   , 0.9127446816350833  ,     0.8944832446674192  , 1.0                 , 0.6072494471739186   ,    0.9078215456192433 , 0.6162597867322607   ,    0.9018441911566486 ,       0.6075531416463734  , 1.0                 , 0.2714873895898561   , 0.909970908682682  , 0.2656506965625536   , 0.9032236011473588  , 0.3872844358941221   , 0.9887323943661972  , 0.42720043438323213 , 0.935890949097044  , 0.4215195544778435   , 0.9278129781873825  ,  0.5243571212647256   , 0.9971590909090909  , 0.5594749519306146  ,  0.8591211653098236 , 0.5675081823963163   ,  0.8473204051828968 ,    0.5924664693790638   , 1.0
SMAP_id_19      , SMAP       ,        5437,         25,                    25,                  25,             87, 0.08259135000992268 , 0.9294385793380873  , 0.04358864307319679  , 0.8283574055291444  , 0.13698141507390613 , 0.8985507246376812  , 0.08259135000992268 , 0.9294385793380873  , 0.04358809619508864  , 0.8283460729928661  , 0.13698141507390613 , 0.8985507246376812  , 0.006366496633667176 , 0.47063599430225533, 0.0035483982875361385, 0.27880305751828793,   0.011489878348411158, 0.024989923417976623, 0.08055505980811625 , 0.8927000451770417 , 0.04032837650441636  , 0.7167092581155124 ,    0.13698141507390613 , 0.8985507246376812  , 0.07848384742143134 ,  0.8231602679260098 , 0.03771071018663517  , 0.5413042616002675  ,     0.13698141507390613 , 0.8985507246376812  , 0.006366496633667176 ,    0.47063599430225533, 0.0035483982875361385,    0.27880305751828793,       0.011489878348411158, 0.024989923417976623, 0.08042973968822152  , 0.8905421052935177 , 0.040276489690604024 , 0.7227155023430019  , 0.13698141507390613  , 0.8985507246376812  , 0.07938487021890038 , 0.8229754128351868 , 0.03774516716744541  , 0.539236073729481   ,  0.13698141507390613  , 0.8985507246376812  , 0.006366496633667176,  0.47063599430225533, 0.0035483982875361385,  0.27880305751828793,    0.011489878348411158 , 0.024989923417976623
SMAP_id_2       , SMAP       ,        6112,         25,                    25,                  25,             98, 0.6325276696783461  , 0.923573406415701   , 0.5562887560270042   , 0.9067850917951294  , 0.5908239729768021  , 1.0                 , 0.6109466562232363  , 0.9322793293621068  , 0.5409938853842534   , 0.9178690368736745  , 0.5401061999439473  , 0.9968              , 0.2996779806440569   , 0.8017198890358153 , 0.27922038452981074  , 0.7776974962539406 ,   0.5514078676300654  , 0.9968              , 0.7970393125233233  , 0.9402806827390754 , 0.770631795101905    , 0.9299181202562883 ,    0.7236674410962713  , 1.0                 , 0.6721064568501995  ,  0.9117022793134844 , 0.660250211019572    , 0.8965267804342317  ,     0.6339825664455835  , 1.0                 , 0.2764716708110423   ,    0.7510100043836871 , 0.27774316317768677  ,    0.7311254740932757 ,       0.3292573885107013  , 1.0                 , 0.3535799979486608   , 0.8944814172723876 , 0.3433097890002852   , 0.8896149117619595  , 0.5090870858459381   , 1.0                 , 0.24132287680007578 , 0.8363816811997101 , 0.22815219279626092  , 0.8214480242593474  ,  0.45244280882379584  , 0.9968              , 0.3273933502611708  ,  0.7389333800217103 , 0.3272663394368567   ,  0.7181568276101253 ,    0.34578939697485894  , 1.0
SMAP_id_20      , SMAP       ,        5867,         25,                    25,                  25,             93, 0.1396478708193975  , 0.874028630360929   , 0.11497913439130598  , 0.8428158061633372  , 0.26865270560677124 , 0.8473804100227791  , 0.1373476378837665  , 0.880659996425754   , 0.11592491768401128  , 0.8484804260716653  , 0.2551605355632038  , 0.7425149700598802  , 0.09373135674813415  , 0.8544713374142836 , 0.0838646065571802   , 0.8404852763123757 ,   0.17113907551239899 , 0.779874213836478   , 0.13939373006583058 , 0.9045957969391174 , 0.1215434484345118   , 0.8921397993600276 ,    0.24179089992984307 , 0.05868433506862281 , 0.051803280418313113,  0.7310030097635293 , 0.04760717893030485  , 0.711154832944161   ,     0.1103499110850471  , 0.4444444444444444  , 0.03893201144324822  ,    0.6292564220499665 , 0.034079524613735535 ,    0.5850233503416069 ,       0.07970712159407072 , 0.5705521472392638  , 0.07751832429745434  , 0.8251252648722067 , 0.07068048103328212  , 0.804907535529995   , 0.1558243555734726   , 0.6888888888888889  , 0.06268451563919536 , 0.7753413521492422 , 0.05701078193880644  , 0.7598248003689931  ,  0.14665885250482583  , 0.3315508021390374  , 0.035576262619852465,  0.5873885752398038 , 0.03012803686881619  ,  0.5339660987632967 ,    0.06874196993194796  , 0.5971107544141252
SMAP_id_21      , SMAP       ,        5644,         25,                    25,                  14,            125, 0.007150174525806505, 0.24689779092610595 , 0.005250865353078916 , 0.19364412431639322 , 0.018825111032215132, 0.023351648351648352, 0.00797570025223548 , 0.32043390783194403 , 0.005760416652031428 , 0.2641123115913032  , 0.020306388685318446, 0.028499580888516344, 0.008662539775385041 , 0.4236636616073623 , 0.005218441348673712 , 0.23881552621048419,   0.01724703902707167 , 0.017054004347099146, 0.11701309550720787 , 0.909407034515122  , 0.032034315222130356 , 0.7239429104975323 ,    0.1018047051441819  , 0.4063745019920319  , 0.1004175286945825  ,  0.9074013606447915 , 0.028712888241287836 , 0.7193110577564359  ,     0.09841121045333669 , 0.3709090909090909  , 0.010156246110822593 ,    0.4918015799320095 , 0.005540390488056046 ,    0.2804855275443511 ,       0.01830477567864746 , 0.05564648117839607 , 0.008128228070637232 , 0.3662590975575985 , 0.005727860956047563 , 0.2832733093237295  , 0.01918998080846864  , 0.04081632653061224 , 0.009040810091023805, 0.4298865559715564 , 0.00616906520687027  , 0.3317893824196345  ,  0.020665218177379777 , 0.04440574662603396 , 0.010364019460712913,  0.49426815675296926, 0.006487091759840623 ,  0.3711184473789516 ,    0.020597534433529366 , 0.04899135446685879
SMAP_id_23      , SMAP       ,        3053,         25,                    25,                  25,              6, 0.059024065546081986, 0.774236543392656   , 0.04888142221539655  , 0.7619677803325473  , 0.18696678540722902 , 0.24260355029585798 , 0.059024065546081986, 0.774236543392656   , 0.04888142221539655  , 0.7620860719064906  , 0.18696678540722902 , 0.24260355029585798 , 0.008457830426596138 , 0.30656354738014796, 0.008132801516282855 , 0.2951596566587066 ,   0.024346552847442623, 0.05799151343705799 , 0.059068668285887874, 0.7773547712003552 , 0.04892746988204068  , 0.765693964911762  ,    0.18696678540722902 , 0.24260355029585798 , 0.0590978885909816  ,  0.7795429842430733 , 0.04895763679272937  , 0.7680597963906285  ,     0.18696678540722902 , 0.24260355029585798 , 0.008457830426596138 ,    0.30656354738014796, 0.008132801516282855 ,    0.2951596566587066 ,       0.024346552847442623, 0.05799151343705799 , 0.05902754388258859  , 0.7743733168002532 , 0.048885013234258375 , 0.7622635092674056  , 0.18696678540722902  , 0.24260355029585798 , 0.05906578544140179 , 0.7773000537633744 , 0.04892449364644484  , 0.7654573817638753  ,  0.18696678540722902  , 0.24260355029585798 , 0.008457830426596138,  0.30656354738014796, 0.008132801516282855 ,  0.2951596566587066 ,    0.024346552847442623 , 0.05799151343705799
SMAP_id_22      , SMAP       ,        6100,         25,                    25,                  25,             98, 0.1313224561290012  , 0.7044261466492249  , 0.12411008694794765  , 0.6810156395444615  , 0.21720650421027882 , 0.9665653495440729  , 0.10311288585666861 , 0.596729441774324   , 0.09263849368990515  , 0.5591947449416246  , 0.17514662116820193 , 0.9639468690702088  , 0.17534702341366035  , 0.6992128613943264 , 0.12603598532058913  , 0.6587935438160382 ,   0.34561508077635467 , 0.5227397260273973  , 0.5853822762919754  , 0.8050680538223797 , 0.630526371962335    , 0.7726647496159426 ,    0.722007965030865   , 0.9685279187817258  , 0.5968151439174906  ,  0.7727228188519683 , 0.6244557322545143   , 0.7367840023143901  ,     0.722007965030865   , 0.9685279187817258  , 0.13474025936592263  ,    0.6747939379526056 , 0.12179207951872383  ,    0.6357705191171567 ,       0.20791767158269053 , 0.9873663751214772  , 0.1748393089946641   , 0.6934131887909215 , 0.1721001788681461   , 0.6917384444566473  , 0.28274463242771053  , 0.9665653495440729  , 0.15439771539707844 , 0.6765174359680106 , 0.13174747183325694  , 0.6657655099627261  ,  0.2819085184115103   , 0.9626639757820383  , 0.13138091575153746 ,  0.6668487631807923 , 0.12105523845304189  ,  0.6323371053784121 ,    0.21455570498531043  , 0.9759846301633045
SMAP_id_24      , SMAP       ,        5995,         25,                    25,                  25,            125, 0.16057943796143448 , 0.9541409457239626  , 0.07044189628967691  , 0.8934504711174336  , 0.18181332938162434 , 0.8723404255319149  , 0.1879290252532599  , 0.9690596109404207  , 0.07314479719728947  , 0.9291076711440083  , 0.1730721469513293  , 0.9534883720930233  , 0.25597792133290914  , 0.9596677916361643 , 0.06396031555678035  , 0.7919618885341233 ,   0.21145078464815764 , 0.8367346938775511  , 0.2296487541019482  , 0.974793658174281  , 0.10528155699452389  , 0.9313977981952548 ,    0.23187923555502868 , 0.9425287356321839  , 0.22231600764513068 ,  0.966591021429078  , 0.0963551307803194   , 0.9001020005393132  ,     0.23187923555502868 , 0.9425287356321839  , 0.1616044283337828   ,    0.9616533789922806 , 0.06821930723468385  ,    0.8903357420050727 ,       0.15651715098515856 , 0.9010989010989011  , 0.11724236831139281  , 0.9184601712048246 , 0.04347505084546976  , 0.8436890585858269  , 0.14814314907891996  , 0.8817204301075269  , 0.1253202511592094  , 0.9395812791701061 , 0.04571126032985803  , 0.8380184538906758  ,  0.12370645996508454  , 0.9425287356321839  , 0.1147762047678278  ,  0.9322794033784668 , 0.04050766425008839  ,  0.7770721546343808 ,    0.13548157568924996  , 0.8541666666666666
MITDB_id_4      , MITDB      ,      249713,          2,                     2,                   2,            125, 0.09953630891447482 , 0.5714313045679721  , 0.11180876194157978  , 0.5297037618438541  , 0.14080995090184192 , 0.6905883439549275  , 0.09930601284527717 , 0.5644387210390662  , 0.11205019859833434  , 0.5226623183255512  , 0.13893123089901413 , 0.7492329799215504  , 0.09930601284527717  , 0.5644387210390662 , 0.11205019859833434  , 0.5226623183255512 ,   0.13893123089901413 , 0.7492329799215504  , 0.09872958675696401 , 0.5705473109619189 , 0.1102675041459244   , 0.5285413441247186 ,    0.1361880022826361  , 0.7413281281769754  , 0.09857419293617764 ,  0.5638488155977114 , 0.11093134897852823  , 0.5220011991491048  ,     0.1365516764387446  , 0.7630123066501072  , 0.09857419293617764  ,    0.5638488155977114 , 0.11093134897852823  ,    0.5220011991491048 ,       0.1365516764387446  , 0.7630123066501072  , 0.09804604071721816  , 0.5689489323013849 , 0.10932754747751089  , 0.5269094090589108  , 0.1344412503596758   , 0.7631630998061633  , 0.0982303513702286  , 0.5635281781090117 , 0.11032953290202492  , 0.5216523286900934  ,  0.13536455274148204  , 0.801985540088486   , 0.0982303513702286  ,  0.5635281781090117 , 0.11032953290202492  ,  0.5216523286900934 ,    0.13536455274148204  , 0.801985540088486
SMAP_id_26      , SMAP       ,        5146,         25,                    25,                   0,            125, 0.10280759769851792 , 0.7738568439956636  , 0.03349711088556895  , 0.6603946372880104  , 0.17318085631746874 , 0.44751381215469616 , 0.10280759769851792 , 0.7722142155028864  , 0.033497110885568955 , 0.6571075310487369  , 0.17318085631746874 , 0.44751381215469616 , 0.08136068492264037  , 0.6882242487041678 , 0.02639021821793064  , 0.5394821827308125 ,   0.14234465127517676 , 0.7751196172248804  , 0.10287910458223974 , 0.7754280564409786 , 0.033568809416599205 , 0.6628167155695806 ,    0.17318085631746874 , 0.44751381215469616 , 0.102822827376542   ,  0.7725509038840249 , 0.03351238138101713  , 0.6576265478233589  ,     0.17318085631746874 , 0.44751381215469616 , 0.08136068492264037  ,    0.6882242487041678 , 0.02639021821793064  ,    0.5394821827308125 ,       0.14234465127517676 , 0.7751196172248804  , 0.024706276439814042 , 0.5025031934718303 , 0.014908890115958034 , 0.5                 , 0.029379471130455838 , 0.0                 , 0.024706276439814042, 0.5025031934718303 , 0.014908890115958034 , 0.5                 ,  0.029379471130455838 , 0.0                 , 0.024706276439814042,  0.5025031934718303 , 0.014908890115958034 ,  0.5                ,    0.029379471130455838 , 0.0
LTDB_id_4       , LTDB       ,       95257,          2,                     2,                   2,            115, 0.5485706596396398  , 0.8767562146664856  , 0.4006636830278804   , 0.7841920415150129  , 0.48649239901798214 , 0.9336195097673261  , 0.5606571431288256  , 0.8828254861365425  , 0.4172114884889272   , 0.7921150504881298  , 0.4931404804651021  , 0.9284211828755259  , 0.5606571431288256   , 0.8828254861365425 , 0.4172114884889272   , 0.7921150504881298 ,   0.4931404804651021  , 0.9284211828755259  , 0.5392532559401054  , 0.877665191183124  , 0.3969094664574818   , 0.7870678850969257 ,    0.48417016863598367 , 0.924697241023462   , 0.5545163169285956  ,  0.8833011544350767 , 0.4148376242522652   , 0.7937388155946643  ,     0.49136829199689547 , 0.9203844917754989  , 0.5545163169285956   ,    0.8833011544350767 , 0.4148376242522652   ,    0.7937388155946643 ,       0.49136829199689547 , 0.9203844917754989  , 0.543780668274744    , 0.8773710507742474 , 0.3986024303286068   , 0.7858487015272502  , 0.4848491538138042   , 0.9242186297151656  , 0.5573411643551344  , 0.8832452000650378 , 0.41640663479152     , 0.7932349124438086  ,  0.49169378122718144  , 0.9218342086673423  , 0.5573411643551344  ,  0.8832452000650378 , 0.41640663479152     ,  0.7932349124438086 ,    0.49169378122718144  , 0.9218342086673423
SMAP_id_25      , SMAP       ,        6294,         25,                    25,                   1,             99, 0.33768829854075333 , 0.9150603106655406  , 0.17777247632257745  , 0.7874406991048793  , 0.3417429802483519  , 0.6870748299319728  , 0.3376880886570438  , 0.9150582301744725  , 0.17777260828647526  , 0.7874423982709287  , 0.3417429802483519  , 0.6870748299319728  , 0.04660380069606298  , 0.5148859767537997 , 0.030107229057194207 , 0.48013292576003697,   0.07092893301726468 , 0.33835845896147404 , 0.33768662836054647 , 0.9152795240548147 , 0.17794108494926458  , 0.7927471946768526 ,    0.3417429802483519  , 0.6870748299319728  , 0.340766494970902   ,  0.927878013337161  , 0.18175473154540764  , 0.8176680135389551  ,     0.3424078548361899  , 0.6870748299319728  , 0.04660380069606298  ,    0.5148859767537997 , 0.030107229057194207 ,    0.48013292576003697,       0.07092893301726468 , 0.33835845896147404 , 0.33768829854075333  , 0.9150603106655406 , 0.17777247632257745  , 0.7874406991048793  , 0.3417429802483519   , 0.6870748299319728  , 0.33768829854075333 , 0.9150603106655406 , 0.17777247632257745  , 0.7874406991048793  ,  0.3417429802483519   , 0.6870748299319728  , 0.33768829854075333 ,  0.9150603106655406 , 0.17777247632257745  ,  0.7874406991048793 ,    0.3417429802483519   , 0.6870748299319728
SMAP_id_27      , SMAP       ,        6193,         25,                    25,                  25,            125, 0.01844344981812332 , 0.6382528054400519  , 0.014586365065387574 , 0.5768642781584878  , 0.03617177955565198 , 0.5059523809523809  , 0.015529060121620954, 0.5854027758284212  , 0.013302220153439931 , 0.5538996458630364  , 0.03806033818606542 , 0.2135678391959799  , 0.026286156296189855 , 0.7212547355208415 , 0.018372001686653174 , 0.6167299820631926 ,   0.06507934443881588 , 0.15813953488372093 , 0.07403878243830574 , 0.7451635311723723 , 0.02409472601963291  , 0.5755930644345306 ,    0.08207043659983182 , 0.8994708994708994  , 0.059471584425928356,  0.6055514498167597 , 0.01819740162691629  , 0.40587039506967765 ,     0.07212874907196175 , 0.8808290155440415  , 0.009101985321469868 ,    0.254287314132049  , 0.00774770063504824  ,    0.2154348525962379 ,       0.02623835812924544 , 0.03216042376087779 , 0.014075021725381555 , 0.47087139458092003, 0.009202297492914296 , 0.3446019408545279  , 0.027410242392046577 , 0.0258988421694089  , 0.012090241190131091, 0.37459998435022607, 0.00797689322760584  , 0.2371025157521961  ,  0.025965835052350533 , 0.0258988421694089  , 0.008936979385678064,  0.21296845871669995, 0.007773220031434094 ,  0.19061767005473026,    0.02749891999204919  , 0.03516028955532575
SMAP_id_3       , SMAP       ,        6099,         25,                    25,                  25,             98, 0.12638411469684013 , 0.8237926383875245  , 0.11725013044244931  , 0.787471929966135   , 0.24908621101587572 , 0.8954128440366973  , 0.11007983980716267 , 0.8147617717015485  , 0.10147637674459625  , 0.7950056905297898  , 0.21629676687136867 , 0.8652482269503546  , 0.19171075736855087  , 0.8521973728710808 , 0.1284593124054589   , 0.8401353483466855 ,   0.34339052138236303 , 0.3505747126436782  , 0.7298087595629995  , 0.9638020644169775 , 0.8114089853766614   , 0.9447459296711738 ,    0.8745469877983394  , 0.9053803339517625  , 0.7316536605294051  ,  0.9686518455728512 , 0.8230353923069165   , 0.958634718075293   ,     0.8709627584077754  , 0.9053803339517625  , 0.14665989709151475  ,    0.8334990353734429 , 0.1418234082339454   ,    0.8151721489610957 ,       0.22300805129249957 , 0.9424920127795527  , 0.1675641190818122   , 0.8265926574421485 , 0.1491398148556543   , 0.8514707723815912  , 0.28844620980974384  , 0.8954128440366973  , 0.15841410043491946 , 0.823645869198849  , 0.12960293732353956  , 0.8467163277856464  ,  0.282320541651648    , 0.8683274021352313  , 0.17249440666884985 ,  0.8728148878726878 , 0.16862876392645185  ,  0.8595911166516866 ,    0.28363299336236136  , 0.9800664451827242
SMAP_id_4       , SMAP       ,        6193,         25,                    25,                  25,             98, 0.014800530145795817, 0.3747322939454888  , 0.012376760295844225 , 0.31354272398461736 , 0.03699138257158745 , 0.4223385689354276  , 0.016206138246883394, 0.43487720005019004 , 0.013388663486537755 , 0.3662473568405033  , 0.03674982907988584 , 0.4523364485981308  , 0.01955659283883064  , 0.5125131838115077 , 0.0163014604070682   , 0.46122824551393937,   0.044859187776296126, 0.03666666666666667 , 0.0174229079765462  , 0.4697620671710415 , 0.014574386966251688 , 0.40929560368008383,    0.03669410529546977 , 0.03666666666666667 , 0.020974008605566512,  0.5570752500917964 , 0.017276148770411247 , 0.48856634509038405 ,     0.04165338618307974 , 0.036661111952734436, 0.02815447579236404  ,    0.6366741322832967 , 0.022162153875966244 ,    0.551195091488734  ,       0.051333224899598094, 0.8551236749116607  , 0.014557742413735092 , 0.3458531922066641 , 0.01237159120184166  , 0.2995520112705491  , 0.036671863069663635 , 0.03666666666666667 , 0.016080440590937543, 0.404626176002816  , 0.013577624770520111 , 0.35713942235836765 ,  0.03672376676384465  , 0.036661111952734436, 0.04475568735292796 ,  0.6912915984423579 , 0.038147701744164736 ,  0.609472615762913  ,    0.09230298301475832  , 0.9490196078431372
SMAP_id_5       , SMAP       ,        5746,         25,                    25,                   0,            125, 0.30253708085583236 , 0.9393048329299337  , 0.0887472340454775   , 0.8434427430061752  , 0.30624654710924337 , 0.4781144781144781  , 0.2977427142964033  , 0.950590142998141   , 0.09113197066333073  , 0.900699736830915   , 0.30624654710924337 , 0.4781144781144781  , 0.2469532987608895   , 0.8782425184170642 , 0.07215699687336577  , 0.6987942414635413 ,   0.2772241344994944  , 0.5482625482625483  , 0.30253708085583236 , 0.9393048329299337 , 0.0887472340454775   , 0.8435277886709724 ,    0.30624654710924337 , 0.4781144781144781  , 0.2977427142964033  ,  0.9505901429981409 , 0.09113197066333073  , 0.900699736830915   ,     0.30624654710924337 , 0.4781144781144781  , 0.2469532987608895   ,    0.8782425184170642 , 0.07215699687336577  ,    0.6987942414635413 ,       0.2772241344994944  , 0.5482625482625483  , 0.020591612779298826 , 0.5022455286586861 , 0.01176860600033151  , 0.5                 , 0.02326320388776367  , 0.0                 , 0.020591612779298826, 0.5022455286586861 , 0.01176860600033151  , 0.5                 ,  0.02326320388776367  , 0.0                 , 0.020591612779298826,  0.5022455286586861 , 0.01176860600033151  ,  0.5                ,    0.02326320388776367  , 0.0
SMAP_id_6       , SMAP       ,        6097,         25,                    25,                  25,             98, 0.11751811261220493 , 0.5590671985495723  , 0.10878697289154701  , 0.5190170973656579  , 0.2175655140067153  , 0.95                , 0.09954120164732501 , 0.5115943441603605  , 0.08787333291230441  , 0.4594008899512505  , 0.16760317446530976 , 0.9407603890362511  , 0.16738670166279776  , 0.6273877746435509 , 0.1240411063339388   , 0.5821469238609419 ,   0.33044036232648866 , 0.540650406504065   , 0.5055913083694696  , 0.688414711942124  , 0.5558556788363441   , 0.6509530059731229 ,    0.6597656937540292  , 0.9542600896860987  , 0.49192850519351783 ,  0.6758282184438247 , 0.554604438326096    , 0.6347293880542866  ,     0.6582524491344981  , 0.9542600896860987  , 0.12798736791722753  ,    0.5934908892952164 , 0.1150006429137771   ,    0.5448318338678817 ,       0.19142883923144643 , 0.9708576186511241  , 0.1519344275274734   , 0.5853779565159751 , 0.13900305231826493  , 0.5693526549364677  , 0.2714849850019144   , 0.95                , 0.14779696563884717 , 0.6022705350047172 , 0.12593537129349897  , 0.5804239701973665  ,  0.2714849850019144   , 0.9424269264836138  , 0.12737064805480025 ,  0.5868203867754035 , 0.11557048227774802  ,  0.5408235345949404 ,    0.1857356215487122   , 0.9741019214703425
SMAP_id_8       , SMAP       ,        5626,         25,                    25,                  25,            125, 0.14760116224248188 , 0.8489088484003964  , 0.07652029240796476  , 0.7365281376483936  , 0.17698709070319377 , 0.9529411764705882  , 0.14279922409066187 , 0.763816114525592   , 0.07148319356909542  , 0.5927555928127487  , 0.17698709070319377 , 0.9529411764705882  , 0.01265683780186119  , 0.4179790255688286 , 0.009674752187143358 , 0.34443851716371143,   0.03062578124660871 , 0.027031536792925078, 0.13280125423222727 , 0.7282476376526147 , 0.0663096023650479   , 0.502400548696845  ,    0.17543448301427106 , 0.9529411764705882  , 0.13422389324542228 ,  0.7525705129900044 , 0.06664440908681886  , 0.5206946773019019  ,     0.17543448301427106 , 0.9529411764705882  , 0.024231704650363464 ,    0.6231684136887251 , 0.014507771540072364 ,    0.49282163965520165,       0.04081356711701017 , 0.5765124555160143  , 0.016023247829704428 , 0.4923711549944736 , 0.01015324975247988  , 0.3701798506325255  , 0.02721747346474007  , 0.027031536792925078, 0.015944722194883732, 0.48398925191005915, 0.009858535073594606 , 0.35493827160493824 ,  0.028286782421558316 , 0.027031536792925078, 0.03717693304939411 ,  0.6751934543830413 , 0.021832929069801978 ,  0.5508137309691951 ,    0.08091987601225396  , 0.9101123595505618
SMAP_id_7       , SMAP       ,        5946,         25,                    25,                  25,            102, 0.5704022472949845  , 0.962906216920459   , 0.49546760685085767  , 0.9430581066085026  , 0.6196671621468061  , 1.0                 , 0.6171359110164412  , 0.9705379719104861  , 0.5341348194869441   , 0.9525803103355911  , 0.6554572002921256  , 1.0                 , 0.16493003014748664  , 0.8793737763277877 , 0.13700809545509746  , 0.8604434527226112 ,   0.3873257861661629  , 0.8216374269005848  , 0.9088838033920579  , 0.9848198062168605 , 0.8283670631390996   , 0.9696612042245436 ,    0.8771880281011976  , 1.0                 , 0.9114587642304228  ,  0.9851934548395473 , 0.8295401717416622   , 0.9703493906172274  ,     0.8695602368773083  , 1.0                 , 0.37985778436358314  ,    0.9019901793405625 , 0.36902312278711524  ,    0.8908797066926873 ,       0.3747320099016469  , 1.0                 , 0.4278323690185255   , 0.9420381870569036 , 0.36734506698278874  , 0.9288280143879386  , 0.4246303720413715   , 1.0                 , 0.23773136834203726 , 0.9120933441291932 , 0.21087210086957217  , 0.8992395869207515  ,  0.31700568959995024  , 0.9982238010657194  , 0.5152524413245694  ,  0.9421017878954999 , 0.5052705238970027   ,  0.9261984368423067 ,    0.4852636342797667   , 1.0
SMAP_id_9       , SMAP       ,        5934,         25,                    25,                  25,             98, 0.5258543881221283  , 0.9346175364341979  , 0.5286615983004217   , 0.9227942341200698  , 0.6628025505053163  , 1.0                 , 0.6889630949313051  , 0.9359074079081313  , 0.6885179990634931   , 0.9213886688843129  , 0.7482709192359801  , 1.0                 , 0.688256071029161    , 0.9473636254959917 , 0.6833503878254027   , 0.9300564971751412 ,   0.6470538848690542  , 1.0                 , 0.9577206938786967  , 0.9903150064833096 , 0.9556071413055852   , 0.9880310470457785 ,    0.9678406643592723  , 1.0                 , 0.950226490153871   ,  0.9844816589365861 , 0.9469678224779441   , 0.9771529647816674  ,     0.9678406643592723  , 1.0                 , 0.8066864438994852   ,    0.943261260089904  , 0.808636681024252    ,    0.9306726859918688 ,       0.794270602210715   , 1.0                 , 0.5057325209118199   , 0.9467689647900429 , 0.5089232703742117   , 0.9442462643222979  , 0.6466115473730717   , 1.0                 , 0.6457100379116374  , 0.955914062988517  , 0.6442801509661659   , 0.9463931569776651  ,  0.7435458379587918   , 1.0                 , 0.7819853284019219  ,  0.9178742446639805 , 0.7838336630640375   ,  0.9072495907914885 ,    0.7777728911163769   , 1.0
MITDB_id_11     , MITDB      ,      549713,          2,                     2,                   2,             59, 0.2398893653704389  , 0.893848095360672   , 0.2318371830214881   , 0.8675029785681714  , 0.5007392779877157  , 0.9176717357105402  , 0.236245056047066   , 0.8915110363021481  , 0.22831112523128722  , 0.865039684189955   , 0.49646973963224134 , 0.9176717357105402  , 0.236245056047066    , 0.8915110363021481 , 0.22831112523128722  , 0.865039684189955  ,   0.49646973963224134 , 0.9176717357105402  , 0.24877198763169314 , 0.8958724229098524 , 0.239426531097519    , 0.869926504853104  ,    0.5016140803015123  , 0.9176717357105402  , 0.24457146678957456 ,  0.8958227613593512 , 0.23513001769370517  , 0.8695086256269949  ,     0.49940952297970165 , 0.9176717357105402  , 0.24457146678957456  ,    0.8958227613593512 , 0.23513001769370517  ,    0.8695086256269949 ,       0.49940952297970165 , 0.9176717357105402  , 0.24880640682304705  , 0.8945114261651991 , 0.23975773696467795  , 0.8691892009641066  , 0.5016140803015123   , 0.9176717357105402  , 0.24566974297281288 , 0.8960559740361808 , 0.23552662003263625  , 0.869736009901635   ,  0.49970174840093656  , 0.9176717357105402  , 0.24566974297281288 ,  0.8960559740361808 , 0.23552662003263625  ,  0.869736009901635  ,    0.49970174840093656  , 0.9176717357105402
