dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,auroc_D_w,vus_pr_D_w,vus_roc_D_w,auc_pr_D_w,standard_f1_D_w,pa_f1_D_w,sliding_window,vus_error_D_w,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,auroc_raw_max,auroc_raw_mean,auroc_raw_median,auroc_z_train_max,auroc_z_train_mean,auroc_z_train_median,vus_pr_raw_max,vus_pr_raw_mean,vus_pr_raw_median,vus_pr_z_train_max,vus_pr_z_train_mean,vus_pr_z_train_median,vus_roc_raw_max,vus_roc_raw_mean,vus_roc_raw_median,vus_roc_z_train_max,vus_roc_z_train_mean,vus_roc_z_train_median,auc_pr_raw_max,auc_pr_raw_mean,auc_pr_raw_median,auc_pr_z_train_max,auc_pr_z_train_mean,auc_pr_z_train_median,standard_f1_raw_max,standard_f1_raw_mean,standard_f1_raw_median,standard_f1_z_train_max,standard_f1_z_train_mean,standard_f1_z_train_median,pa_f1_raw_max,pa_f1_raw_mean,pa_f1_raw_median,pa_f1_z_train_max,pa_f1_z_train_mean,pa_f1_z_train_median,n_kept_train_baseline,status,error
SMAP_id_7,SMAP,DLinear,8310,7112,0,0,281,8029,0.291246072020198,0.14313159633604014,0.2697673895912672,0.03693659685214762,0.2921440738024746,0.14344353645457822,0.2892689832650134,0.0390315896650724,5665,5283,0.9210016714321616,0.5476330265360717,0.9558559311245186,0.4834485504851581,0.6230954104189714,1.0,102,,0.9480309146248763,0.5603873312445923,0.9714067209770565,0.4977456462417588,0.6279343904371066,1.0,,0.9210016714321616,0.9380896385832672,0.4730953053189306,0.9480309146248763,0.9521015677599308,0.6498666533105748,0.5476330265360717,0.5612429875342725,0.039178778301826825,0.5603873312445923,0.5750882606941432,0.06926880531557413,0.9558559311245186,0.9641441054649049,0.5143224930033006,0.9714067209770565,0.9753745938124733,0.6856366823304642,0.4834485504851581,0.49382352943218966,0.030051785470219323,0.49774564624175877,0.5082607136995184,0.05394216757174909,0.6230954104189714,0.6244154881910953,0.06541666440172135,0.6279343904371066,0.6276227495892664,0.13100066318893605,1.0,1.0,0.9138211382113821,1.0,1.0,0.9304635761589404,18,ok,
SMAP_id_6,SMAP,DLinear,8512,7299,0,0,583,7929,0.32443755287474013,0.16424612196081712,0.3920487924210992,0.09765094182537727,0.34851059923836225,0.1670923431129161,0.40646246794804797,0.10627350388043182,5514,4845,0.428129083869773,0.06393515998670958,0.45444905329404356,0.05909315566171855,0.13430214109117902,0.9457777777777778,98,,0.3953634821216686,0.06485435924099921,0.43630850347516603,0.056492807178886224,0.1282011091282673,0.9449378330373002,,0.428129083869773,0.3642855644012134,0.37314149786040646,0.39536413110610524,0.33701156079242733,0.33735790215348177,0.06393515998670958,0.05600072335838318,0.07732420137459092,0.06485435924099921,0.05924146428915239,0.06293615003719268,0.45444905329404356,0.4056297752380398,0.3727315068251479,0.43630850347516603,0.39035514812146593,0.39080219991495646,0.05909315566171855,0.0500949374021722,0.06672436389353167,0.056492916907046296,0.05056316851450014,0.05446842469511572,0.13430214109117902,0.12829153414901992,0.1282011091282673,0.1282011091282673,0.1282773957738032,0.1282748083401446,0.9457777777777778,0.9399293286219081,0.3246872139151663,0.9449378330373002,0.9349736379613357,0.9542600896860987,18,ok,
SMAP_id_9,SMAP,DLinear,8294,7098,0,0,321,7973,0.2967488510140029,0.16682926952901483,0.42442133029428186,0.08695338673447353,0.30680837449932874,0.168016977261556,0.4369971124688706,0.09006060141527467,5613,5231,0.8032797998541026,0.18972100168655281,0.8289482059277332,0.18540030713802255,0.3309308304867845,0.9907407407407407,98,,0.8402632639050878,0.2200865945492087,0.8651749542532715,0.21319503503203135,0.3427024525205222,0.9801526717557252,,0.8032797998541026,0.8573284523741146,0.8833143244743844,0.8402632639050878,0.7875634003078147,0.8116532705982379,0.18972100168655281,0.2890579177964081,0.3708584490804738,0.2200865945492087,0.22345778914065886,0.2977889951651358,0.8289482059277332,0.8810676109319058,0.8957569026555637,0.8651749542532715,0.8167508765875231,0.8427557079755401,0.18540030713802255,0.2887589867455934,0.3679556119804937,0.21319503503203135,0.22415571735613582,0.2853035430173053,0.3309308304867845,0.43007427282574673,0.4289890955465841,0.3427024525205222,0.32774646549375347,0.4243916119696819,0.9907407407407407,1.0,1.0,0.9801526717557252,1.0,1.0,18,ok,
SMD_id_12,SMD,DLinear,28713,27809,0,0,303,28410,68.16614631524378,0.43293210761669404,0.13399243225369806,0.25974226218108226,0.5470139299344632,0.3072903618912584,0.10836183909235592,0.2482478985510453,27055,26063,0.7677715976455091,0.15909999914014805,0.5925174021368661,0.261270056871657,0.37104567970571833,0.5,10,,0.7600805856720835,0.15845378108264813,0.5867803984099514,0.26021347110713205,0.37175061970628753,0.5,,0.7677715976455091,0.7553233940078273,0.49094535113490223,0.7600805856720835,0.7531630195754526,0.5044130442611314,0.15909999914014805,0.14966508751440696,0.035069008692811925,0.15845378108264813,0.14710650022804636,0.04301316315664713,0.5925174021368661,0.5833405639074839,0.35108040250491507,0.5867803984099514,0.582396106891436,0.35881611895598337,0.261270056871657,0.25191238790784526,0.18770101834372172,0.26021347110713205,0.25008669052051186,0.20782176697835186,0.37104567970571833,0.3550684812099973,0.2687304513379808,0.37175061970628753,0.35142719907864406,0.3036105169912012,0.5,0.5,0.5,0.5,0.5,0.5,30,ok,
SMD_id_1,SMD,DLinear,23694,21761,0,0,542,23152,0.733210196744436,0.33971941279607476,0.5234600827486505,0.3444107114335655,0.7237618045569366,0.33286113311847554,0.5468472428765456,0.33802515496048285,18395,15818,0.7982067252643846,0.1568240598746636,0.814223220372119,0.1789450351280549,0.3009906313603865,0.5590361445783133,30,,0.7762435784559987,0.13311676080752882,0.7601161864124654,0.1532403903518864,0.2890575172520299,0.48535564853556484,,0.7982067252643846,0.8593984691574629,0.7381750510663365,0.7762435784559987,0.8750031079699186,0.7431733839193956,0.1568240598746636,0.19440736439599265,0.07931824230912296,0.13311676080752882,0.19673337809604025,0.07397663085736222,0.814223220372119,0.8582294838415863,0.711221639769839,0.7601161864124654,0.8581623605434551,0.7314141355101076,0.1789450351280549,0.2145107448149553,0.08210105450516328,0.1532403903518864,0.2048934983588518,0.06760963339177635,0.3009906313603865,0.32180710699887505,0.18682515991409018,0.2890575172520299,0.3054896883744736,0.13635863760473665,0.5590361445783133,0.5763975155279503,0.5956354300385109,0.48535564853556484,0.6303818034118602,0.6875,32,ok,
SMD_id_11,SMD,DLinear,22703,21535,0,0,1083,21620,3.830506446249669,0.3748386326405411,0.5162740977547964,0.35488816945360896,0.6373473656065642,0.3509632657752059,0.5071766478717121,0.3520714825633704,19540,17585,0.24720388597473528,0.0314756810039635,0.2317709982530421,0.03098860971068207,0.0923776747838449,0.09106579777170486,12,,0.2315069192285451,0.031204857808104138,0.2159932457591543,0.030568641819144978,0.09226749049897881,0.09106579777170486,,0.24720388597473528,0.23542176501187728,0.5862535159896918,0.2315069192285451,0.20948117103704292,0.4981003405587829,0.0314756810039635,0.03100444253110379,0.07312453839266396,0.031204857808104138,0.0302867537092169,0.05287184794463218,0.2317709982530421,0.23585389837312143,0.5715807190279907,0.2159932457591543,0.2033868467759295,0.49635548358798925,0.03098860971068207,0.030319520049431507,0.07944579757329358,0.030568641819144978,0.029526583926318593,0.05089893610983502,0.0923776747838449,0.0931446017331976,0.15151015494859002,0.09226749049897881,0.09288076098221183,0.09677649402144055,0.09106579777170486,0.09106579777170486,0.8700623700623701,0.09106579777170486,0.09106579777170486,0.8514750762970499,31,ok,
SMD_id_17,SMD,DLinear,23706,21354,0,0,100,23606,51.76610078092807,0.6624332567856489,0.15727077401075723,0.24195543916875667,14.903875334313833,0.492107757440334,0.1262242640746022,0.2266093557967815,17393,15289,0.8533063627891214,0.03490663081955637,0.8501599255493928,0.03296884488763369,0.09941270824640454,0.2413793103448276,10,,0.8798652884859781,0.056965117375661345,0.8749776873430677,0.061306942367756224,0.148862936210262,0.40816326530612246,,0.8533063627891214,0.8623273743963399,0.6884965686689825,0.8798652884859781,0.8831640260950605,0.7130653223756672,0.03490663081955637,0.03789962598804745,0.010803314660643508,0.056965117375661345,0.05298035789697857,0.011597685676432018,0.8501599255493928,0.855383801362877,0.6484667319186344,0.8749776873430677,0.8865085716815411,0.712658614717482,0.03296884488763369,0.03495458064520309,0.022493191056310903,0.061306942367756224,0.049578435539943656,0.040364274893419205,0.09941270824640454,0.09576126772619331,0.12986574479303298,0.148862936210262,0.12675697072053077,0.10958472525910794,0.2413793103448276,0.27450980392156865,0.3230769230769231,0.40816326530612246,0.32697547683923706,0.3442622950819672,30,ok,
SMD_id_15,SMD,DLinear,28700,27793,0,0,308,28392,45.968033560194016,0.4342646646293963,0.1454051799881929,0.28079968088090385,0.8290469721951833,0.3431084075423281,0.12571118909618262,0.2733821210879922,27027,26035,0.8183046349255142,0.20296525426458875,0.6299863282326298,0.3647215450930767,0.41108134347984426,0.5773672055427251,10,,0.8249346807039116,0.21000108343913684,0.6349469767424899,0.37106394618221544,0.41108134347984426,0.5773672055427251,,0.8183046349255142,0.8094880165621924,0.5832477961598841,0.8249346807039116,0.800765283251547,0.5691028294050272,0.20296525426458875,0.1863643499721787,0.035597897870324476,0.21000108343913684,0.17196509926562292,0.026587406013826146,0.6299863282326298,0.6244074138895684,0.44675408760877444,0.6349469767424899,0.6204543370964261,0.4119768485178923,0.3647215450930767,0.34631316425193837,0.13538258415298549,0.37106394618221544,0.3331430362552379,0.08674973555175484,0.41108134347984426,0.41108134347984426,0.2537277602545533,0.41108134347984426,0.41108134347984426,0.20073859964119561,0.5773672055427251,0.5773672055427251,0.5773672055427251,0.5773672055427251,0.5773672055427251,0.5773672055427251,30,ok,
SMD_id_14,SMD,DLinear,28743,27848,0,0,424,28319,14.782877691703687,0.3617566475407325,0.04666275881957603,0.13179494677391554,10.289750445412606,0.3114100460844701,0.03866656390978565,0.1283891621889244,26997,25136,0.7567418817421732,0.1621700476097106,0.7600408842323697,0.17720031175987078,0.24649377564383548,0.4959514170040486,125,,0.7544808738982496,0.19016336470498496,0.7762940822707431,0.187193251713338,0.24230468169421132,0.5934959349593496,,0.7567418817421732,0.7599427379577816,0.6244493329699974,0.7544808738982496,0.7594013986209672,0.613665686814706,0.1621700476097106,0.16438511772146697,0.08407822570389105,0.19016336470498496,0.1883796407806207,0.07503396359487632,0.7600408842323697,0.7726835290509573,0.5884047682605583,0.7762940822707431,0.790845217196385,0.5871910632169004,0.17720031175987078,0.19647835098790573,0.12802989285370464,0.187193251713338,0.21231606132077244,0.09279127885165432,0.24649377564383548,0.24802873584818896,0.17208106085633715,0.24230468169421132,0.2555160744730165,0.1587257575420423,0.4959514170040486,0.4885343968095713,0.6012269938650306,0.5934959349593496,0.5303030303030303,0.5975609756097561,30,ok,
MITDB_id_4,MITDB,DLinear,300000,284426,0,0,13293,286707,0.0272515636594702,0.12338174442666282,0.027251563659470183,0.12338174442665753,0.027464532116344163,0.12396095735979154,0.027464532116344066,0.1239609573597873,236420,230974,0.5113185133461792,0.052938117149971146,0.5381423095203838,0.04899503383593051,0.09366669472029628,0.7949771335555383,125,,0.5152888862686091,0.053372828648045344,0.5426025593033161,0.04929031160429949,0.09308682571882093,0.7845477146681966,,0.5113185133461792,0.5239134284589594,0.5239134284589594,0.5152888862686091,0.5262782285487253,0.5262782285487253,0.052938117149971146,0.05358414351335851,0.05358414351335851,0.053372828648045344,0.05372807015450799,0.05372807015450799,0.5381423095203838,0.5501432521566126,0.5501432521566126,0.5426025593033161,0.5526710904806326,0.5526710904806326,0.04899503383593051,0.050162896458200996,0.050162896458200996,0.04929031160429949,0.050399465491816446,0.050399465491816446,0.09366669472029628,0.09307656404500382,0.09307656404500382,0.09308682571882093,0.09331038126452006,0.09331038126452006,0.7949771335555383,0.7678658331149627,0.7678658331149627,0.7845477146681966,0.7539513342645005,0.7539513342645005,2,ok,
SMD_id_10,SMD,DLinear,23687,22322,0,0,977,22710,376.88812516927715,3.5133608596560353,0.2843070212447808,0.3753770566982612,375.91250140045514,3.4911475386751887,0.2569980968694564,0.3673606391959102,19976,17823,0.6883343316355436,0.17837702465826846,0.5080395645221751,0.4966765501581366,0.5921669900212196,0.9374660141381186,21,,0.6875589460272304,0.17834997412905967,0.5074024973926429,0.496645012155485,0.5921669900212196,0.9374660141381186,,0.6883343316355436,0.743819112146521,0.48690146374089754,0.6875589460272304,0.7314087508963311,0.5523641058299497,0.17837702465826846,0.23875748483308137,0.05144542372414724,0.17834997412905967,0.2330802215943181,0.05889561069191173,0.5080395645221751,0.5726221595297181,0.4917322935708301,0.5074024973926429,0.5732589223643135,0.5468278908522373,0.4966765501581366,0.6838327665419278,0.049766419521534454,0.496645012155485,0.6591439384378062,0.05886339955327721,0.5921669900212196,0.7719039129545936,0.09255515181272761,0.5921669900212196,0.7490947893060618,0.12556230177581873,0.9374660141381186,0.9374660141381186,0.30917254650416937,0.9374660141381186,0.9374660141381186,0.8057432432432432,30,ok,
SMD_id_13,SMD,DLinear,23700,21348,0,0,2833,20867,9.261026503262514,0.48908874562453214,0.25182664701294816,0.2673154846197379,4.844453755779531,0.36390156256012657,0.20665726389837608,0.25601037819708483,14655,11700,0.7900827575028446,0.3020055314392708,0.8379579834951014,0.2255619289540014,0.44130485058699603,0.8141483090288552,125,,0.7062321703940058,0.23814074918588707,0.766822975430208,0.1751586494722267,0.3318864512615027,0.21393241457428733,,0.7900827575028446,0.7127614115864088,0.7382050077600542,0.7062321703940058,0.6528589594485343,0.6675614748042631,0.3020055314392708,0.24266329933685835,0.3438280693661713,0.23814074918588707,0.20089209032487956,0.2196602718830412,0.8379579834951014,0.7681543776709204,0.7798869335733641,0.766822975430208,0.7162019317594629,0.724122915494557,0.2255619289540014,0.17580038383246008,0.2848564106040645,0.1751586494722267,0.14743982660148677,0.17276800916964807,0.44130485058699603,0.3568150945362353,0.3985863671463981,0.3318864512615027,0.32165057399628694,0.31579478438447667,0.8141483090288552,0.394407964414319,0.9486282452587,0.21393241457428733,0.21355344489672848,0.9392889699179581,30,ok,
SMD_id_20,SMD,DLinear,23703,21351,0,0,161,23542,24.305189207903883,0.4044991121936207,0.044183571743865765,0.10305546971551521,1.8481859190141,0.2806564050275302,0.02908942120890471,0.09993177070586312,17330,16948,0.9830309883591161,0.5034299404468014,0.9850788881962167,0.4551869983302515,0.685133717524683,0.9173789173789174,9,,0.983450484425615,0.5713314516320595,0.9854676834126745,0.48656160648646174,0.7465890806552539,0.9173789173789174,,0.9830309883591161,0.9840401534247502,0.9983779485428712,0.983450484425615,0.9843377581813605,0.9977283892248082,0.5034299404468014,0.5808158763845881,0.7545556877582149,0.5713314516320595,0.5853140113970032,0.6961176653260756,0.9850788881962167,0.9862495731706039,0.9982917376351862,0.9854676834126745,0.9862537651920755,0.9976432877254483,0.4551869983302515,0.48986126490857496,0.8371589398011963,0.48656160648646174,0.4926576621302132,0.8063521160228229,0.685133717524683,0.7637313303361789,0.8387046929717199,0.7465890806552539,0.7650223946986461,0.7999950694242709,0.9173789173789174,0.9173789173789174,1.0,0.9173789173789174,0.9147727272727273,1.0,31,ok,
SMD_id_18,SMD,DLinear,28696,25969,0,0,198,28498,159.99795210583173,1.7491953268306288,0.021605748305982213,0.09852884264159728,152.66027022035368,1.6718597074588317,0.014202899730099174,0.09441765209454979,21037,20324,0.8208853571861502,0.4129222204053285,0.892494640920882,0.13744927334386967,0.29729232207011286,0.7872763419483101,125,,0.8279542565808269,0.48347519413544837,0.9027408237728816,0.1514536388209941,0.31182297788040697,0.8198757763975155,,0.8208853571861502,0.8231632062076304,0.8402804804306664,0.8279542565808269,0.8392088121016468,0.8425469871711713,0.4129222204053285,0.4380851983626057,0.5177224294016063,0.48347519413544837,0.48086448110518293,0.5091271685266298,0.892494640920882,0.8975011107814295,0.9559520789190532,0.9027408237728816,0.911993745689936,0.9541734459372176,0.13744927334386967,0.14340804434052543,0.15819845050266054,0.1514536388209941,0.17073953732077093,0.1444477294132486,0.29729232207011286,0.3085349863055871,0.27949836974190895,0.31182297788040697,0.3085349863055871,0.2922707243189503,0.7872763419483101,0.8048780487804879,0.7394957983193278,0.8198757763975155,0.813141683778234,0.7394957983193278,28,ok,
SMD_id_3,SMD,DLinear,23689,23115,0,0,269,23420,21815.17175484622,3.195836230797539,0.828312715841448,0.5632768907177973,30.16483630342423,0.5322998637627023,0.5925004053801082,0.5148029222091519,22379,19875,0.747009911142575,0.048878140041709865,0.7214495120448445,0.037219055920128113,0.13297027888586518,0.06369426751592357,19,,0.7396770307207324,0.04806475010091649,0.714890177409707,0.03598723496878049,0.13809187991285757,0.06369426751592357,,0.747009911142575,0.8040340604255886,0.8026004050806511,0.7396770307207324,0.7885581382798041,0.8445127603579694,0.048878140041709865,0.06382152899421757,0.04665622538780036,0.04806475010091649,0.0548159416093586,0.2141493402458586,0.7214495120448445,0.777237698809661,0.6783658850620475,0.714890177409707,0.7589393494433289,0.6893301049592224,0.037219055920128113,0.049518616202974236,0.11329210317070032,0.03598723496878049,0.04165063564771769,0.4800715601082869,0.13297027888586518,0.13911276956462237,0.18778877295584023,0.13809187991285757,0.14145999731964795,0.6025592144636434,0.06369426751592357,0.06369426751592357,0.6454767726161369,0.06369426751592357,0.06369426751592357,0.8729508196721312,27,ok,
SMD_id_21,SMD,DLinear,21207,19725,0,0,688,20519,29.68372417113618,0.3882434833599345,0.2593317763254255,0.2719817293055232,0.2635202515975884,0.2081968846675889,0.0738153302229339,0.16103469815861204,17259,14321,0.8260412994989329,0.26036805595391216,0.8534871268004823,0.13499073596339556,0.28709332063259524,0.1215323645970938,125,,0.8434747658721298,0.26364752762633625,0.8644524647587909,0.14319713271873247,0.29891629091241834,0.11645569620253164,,0.8260412994989329,0.8861051711006362,0.5483887522851764,0.8434747658721298,0.8931897138443439,0.6097210880556535,0.26036805595391216,0.29446090858086266,0.10466700847298457,0.26364752762633625,0.30663031779921085,0.12570315303040192,0.8534871268004823,0.9284310789896363,0.6846311940400043,0.8644524647587909,0.9319989043107606,0.7372409263765343,0.13499073596339556,0.1548482345065364,0.04407301266008816,0.14319713271873247,0.16002687702054846,0.050578371661068516,0.28709332063259524,0.3255779726038104,0.07888584026634132,0.29891629091241834,0.3186493865983512,0.09541644347218245,0.1215323645970938,0.11825192802056556,0.19747140276941602,0.11645569620253164,0.11485642946317104,0.11246943765281174,32,ok,
SMD_id_16,SMD,DLinear,28479,25769,0,0,2694,25785,538.8650099843522,0.5648296278148414,0.11922915010675295,0.17955616953018683,1.7151510905501888,0.2363532869445805,0.10496714404421575,0.16838745909602043,18379,15988,0.9580830950471455,0.6578511994381789,0.9494854678103589,0.6264797116827785,0.7332821716692594,0.3411330049261084,279,,0.9531477745775953,0.5937797446863252,0.9171565659648568,0.6168644877468772,0.7245246188382772,0.3411330049261084,,0.9580830950471455,0.968956718936313,0.6489465382390129,0.9531477745775953,0.9663032451404517,0.6702166234145386,0.6578511994381789,0.703590488289609,0.3228640477124075,0.5937797446863252,0.6529296903690825,0.28732844830770354,0.9494854678103589,0.9635412288736888,0.6850773362676054,0.9171565659648568,0.9451850751363315,0.706661343010762,0.6264797116827785,0.649033031301024,0.28353354795311936,0.6168644877468772,0.6472702183339523,0.24247829231405915,0.7332821716692594,0.7411528526758286,0.4125988979253466,0.7245246188382772,0.7364979070213057,0.332514208940961,0.3411330049261084,0.3411330049261084,0.9019805303793219,0.3411330049261084,0.3411330049261084,0.8702960840496657,30,ok,
SMD_id_2,SMD,DLinear,28726,27825,0,0,1194,27532,2.3727505735770027,0.3064284572988228,0.044097212855926105,0.15270524689946585,1.1045135590648634,0.2607494900926801,0.04014280926075818,0.14666783140505057,26192,23188,0.9108050847973218,0.35411142796288847,0.8698126287730551,0.2901311567130192,0.41213428074933617,0.7236905333974051,125,,0.9062484257697028,0.3390609770382386,0.8655950615963858,0.27012100436330916,0.3884783690437153,0.7034096216721158,,0.9108050847973218,0.9114860040431708,0.30457918801231687,0.9062484257697028,0.9073171380170747,0.3000923730960483,0.35411142796288847,0.34813140765062245,0.04082717344386718,0.3390609770382386,0.33057248765709135,0.0418173745546404,0.8698126287730551,0.8774458760585352,0.38223072438665634,0.8655950615963858,0.8766121275732445,0.37735512179022984,0.2901311567130192,0.28423438036101656,0.028046801046291748,0.27012100436330916,0.26838495065706514,0.029872950340318817,0.41213428074933617,0.40450618229151836,0.08096291441251512,0.3884783690437153,0.38499090742465886,0.08036359926410633,0.7236905333974051,0.7127307146237577,0.14075887392900857,0.7034096216721158,0.6735241502683363,0.16163035839775122,29,ok,
SMD_id_4,SMD,DLinear,28705,25978,0,0,434,28271,65.14069391913145,0.36652059973538026,0.02976710541735206,0.12804542414108028,5.387217987925355,0.20850987654519149,0.025560949197708696,0.1260552152754258,20808,19278,0.9404975576248771,0.7002659314270664,0.9867116276584837,0.6206475330848348,0.6153796247862198,0.9245982694684796,125,,0.9321910208422204,0.5734643387527859,0.9822691536163677,0.5188388242127435,0.5021851379192146,0.9245982694684796,,0.9404975576248771,0.9316836699182225,0.8884789692650478,0.9321910208422204,0.9268480654729643,0.8869132313371879,0.7002659314270664,0.7431056261952012,0.250605563136613,0.5734643387527859,0.6176118028911922,0.21084800396073036,0.9867116276584837,0.986596952322744,0.7467558544428637,0.9822691536163677,0.9835855650545015,0.7750132513125919,0.6206475330848348,0.6689849246448826,0.583708608390093,0.5188388242127435,0.5794348302671894,0.5140569893414525,0.6153796247862198,0.6642374378629603,0.5959682906932663,0.5021851379192146,0.5308941164736831,0.5289208111601413,0.9245982694684796,0.9245982694684796,0.8348993288590604,0.9245982694684796,0.9245982694684796,0.8348993288590604,30,ok,
SMD_id_19,SMD,DLinear,23696,23122,0,0,417,23279,925.668929460164,0.9178902197045349,0.3999903990269127,0.33804824745724393,40.077613629999234,0.5303461590181637,0.27955171738579154,0.3365314289832463,22431,17130,0.8619735080958817,0.12463764300082773,0.8034897557636228,0.07617168234193365,0.1657306651980143,0.034588586595885866,104,,0.8721371028096978,0.14112052226093172,0.8037954435334362,0.09391258156690016,0.2261877143477822,0.034588586595885866,,0.8619735080958817,0.9001295720157411,0.849914286535461,0.8721371028096978,0.9079753852315715,0.8443622008617601,0.12463764300082773,0.15277828898282592,0.12415470602111064,0.14112052226093172,0.1565470269247789,0.08648634150095533,0.8034897557636228,0.81630956380232,0.664497603475623,0.8037954435334362,0.8196765419722072,0.6233673702002704,0.07617168234193365,0.12102836473493342,0.5068596536888019,0.09391258156690016,0.15233563629490943,0.28496819035849963,0.1657306651980143,0.2848358526597953,0.6721070223082599,0.2261877143477822,0.3493411288911999,0.45214339173944074,0.034588586595885866,0.6099009900990099,0.8448753462603878,0.034588586595885866,0.6111111111111112,0.8448753462603878,30,ok,
MITDB_id_8,MITDB,DLinear,400000,390277,0,0,26233,373767,0.03552573796619465,0.13848448963012305,0.03552573796619453,0.138484489630063,0.03556759825950652,0.13848943370052072,0.03556759825950632,0.13848943370046143,343172,329501,0.6798292306571879,0.1301609954053899,0.6828796658852356,0.1410333277983829,0.20605967661923708,0.9341390887290167,13,,0.6847926330572238,0.1503602288089755,0.6877922256870083,0.1591146049564142,0.207835708243523,0.973721401016004,,0.6798292306571879,0.6906254707625332,0.6906254707625332,0.6847926330572238,0.6923838289223926,0.6923838289223926,0.1301609954053899,0.139752751120239,0.139752751120239,0.1503602288089755,0.14899369156874503,0.14899369156874503,0.6828796658852356,0.6936949167240859,0.6936949167240859,0.6877922256870083,0.6954834574177359,0.6954834574177359,0.1410333277983829,0.1472617115220983,0.1472617115220983,0.1591146049564142,0.15700414337817534,0.15700414337817534,0.20605967661923708,0.21792732060175843,0.21792732060175843,0.207835708243523,0.21350368329124736,0.21350368329124736,0.9341390887290167,0.9578710558194089,0.9578710558194089,0.973721401016004,0.9619588305719693,0.9619588305719693,2,ok,
SMD_id_22,SMD,DLinear,23693,23119,0,0,1047,22646,13428.569463508144,8.533076647452665,0.43344704060817574,0.5216255531374037,13523.63757598287,8.764619682775887,0.37579042970927523,0.5149491609133825,21862,18426,0.5793554311823665,0.07076125179461173,0.3761649421104554,0.055931232968935284,0.15799813898791457,0.1371663244353183,125,,0.5829452118866849,0.07034626291667329,0.37166106618525224,0.05737960725033757,0.1645160592414438,0.2878278412911903,,0.5793554311823665,0.5726010425315311,0.5022849081764336,0.5829452118866849,0.580472073770953,0.5409913184792371,0.07076125179461173,0.06873537532890274,0.06282661734109127,0.07034626291667329,0.07030070550024656,0.06860596760033265,0.3761649421104554,0.37540451230989264,0.43915584324981505,0.37166106618525224,0.3757216805776422,0.4378492663333096,0.055931232968935284,0.051481998026764085,0.039883449274138644,0.05737960725033757,0.053698407310243314,0.04409702455734301,0.15799813898791457,0.12031513831033422,0.10180902510587082,0.1645160592414438,0.13177069212621137,0.10801527414352022,0.1371663244353183,0.2454832234012045,0.17507860334271058,0.2878278412911903,0.2842909332447692,0.24034529759200363,28,ok,
SMD_id_5,SMD,DLinear,28704,25977,0,0,1371,27333,4.36735575910388,0.37271837520063744,0.11023294888071572,0.16205717147041449,3.8714539237830876,0.35851393320882646,0.07774126834186237,0.14602415784674416,19870,18053,0.7891081449117315,0.14250455276792334,0.8002700881301397,0.11393509147938441,0.21469578813729093,0.6431969552806851,125,,0.751767186785621,0.1285117906176636,0.750380684344812,0.10500318278460642,0.18482518247871615,0.6462715105162524,,0.7891081449117315,0.8240127174524171,0.8548151158271851,0.751767186785621,0.8063089470883498,0.8829627879061234,0.14250455276792334,0.16622485464465392,0.20575734650089986,0.1285117906176636,0.1559940652282873,0.3222098734354724,0.8002700881301397,0.835493121090555,0.8228980610050802,0.750380684344812,0.8211942567799106,0.8968906937679146,0.11393509147938441,0.1391044448698251,0.20298869458521512,0.10500318278460642,0.12860920837949566,0.3253533319729075,0.21469578813729093,0.23471512817537332,0.3038755240484532,0.18482518247871615,0.22146640401633658,0.4179483496675154,0.6431969552806851,0.6531400966183575,0.8303469309950439,0.6462715105162524,0.6521948866377231,0.8722466960352423,28,ok,
SMD_id_8,SMD,DLinear,21203,19947,0,0,782,20421,12.95081716146973,0.29561541748294373,0.0821465598446195,0.1461961709063665,0.556786893035616,0.1989581363595951,0.05188957457687887,0.11699816717954187,17865,15179,0.8749878046657502,0.3408879697539777,0.9006447046434507,0.24731802522233928,0.46011201788731754,0.22020431328036322,125,,0.8597310814515572,0.35335214676889803,0.9107732284459336,0.24728698853108824,0.43553368696115624,0.22020431328036322,,0.8749878046657502,0.8663141197486014,0.5319405979827947,0.8597310814515572,0.8567881703942747,0.5894171613369769,0.3408879697539777,0.36536390907056987,0.1159006347751658,0.35335214676889803,0.3714647793717135,0.1339509761257932,0.9006447046434507,0.91857068448859,0.6411887756232612,0.9107732284459336,0.8967629416396464,0.6719035621508944,0.24731802522233928,0.25944243092041497,0.0678204150348716,0.24728698853108824,0.26051108745596663,0.07742100359405782,0.46011201788731754,0.45882445567161856,0.14629501850333368,0.43553368696115624,0.4496005762987925,0.16974712502649278,0.22020431328036322,0.22020431328036322,0.463245492371706,0.22020431328036322,0.22020431328036322,0.20793140407288319,31,ok,
