dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,sliding_window,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,status,error
Exathlon_id_5,Exathlon,iTransformer,129197,124861,0,0,16105,113092,19237996128179.258,497746.20947430393,0.7295245552267677,0.3093014556253765,15460342431089.725,470573.56001081027,0.31991395100267295,0.25703995888462217,100454,97871,125,0.761974149116676,0.3915879926786963,0.6624774400366865,0.4911313703506361,0.5775874247384704,0.7804016773339219,,ok,
GECCO,GECCO,iTransformer,138521,133097,0,0,1726,136795,0.22843000406729272,0.19831267629666274,0.21071932953709008,0.1906448289560503,0.11239749384511967,0.18487782794511795,0.08490559690262979,0.17372770519497657,120361,107655,57,0.879147794843355,0.1912350907701388,0.9158498542102014,0.3793065861014002,0.4615341414799874,0.5400078833267639,,ok,
GHL_id_1,GHL,iTransformer,200001,184427,0,0,1850,198151,0.0156506145928235,0.029628176858830475,0.0034162470399249447,0.023865494491873168,0.015575895420171489,0.02952875781180334,0.0034270552710088395,0.023752892182739075,147864,147332,125,0.3493329752480603,0.007494327538352928,0.37589615753288985,0.006716140548233499,0.021793035314657025,0.41348667015159435,,ok,
GHL_id_12,GHL,iTransformer,200001,187445,0,0,1051,198950,0.015038614475700233,0.0252386172694833,0.003651402252189959,0.016498888270445797,0.01501377204629663,0.02521245870699123,0.003657564805851468,0.016457035219069677,158912,158625,125,0.2426276223245301,0.003539937909255309,0.25915868162500594,0.003313869818269841,0.011972586412180164,0.010455058666706457,,ok,
GHL_id_13,GHL,iTransformer,200001,184427,0,0,1849,198152,0.015447025283316778,0.024484326926804776,0.0032633063549371527,0.018818896937704204,0.01538348867170826,0.024421362686943875,0.0032738081797094613,0.01868368756741593,147865,147332,125,0.23518050158259507,0.006544276992442564,0.26471007907725286,0.005749369778832324,0.020218759590570526,0.3546961325966851,,ok,
GHL_id_15,GHL,iTransformer,200001,184427,0,0,1239,198762,0.015323198293258783,0.02585769045353904,0.003587105140159116,0.015163591506238649,0.015318103342510499,0.025835468264025482,0.0035647038333919846,0.015190131351944622,148475,148093,125,0.21983168630611216,0.005275198689735183,0.2534497802206656,0.004060057570919468,0.013366320310210114,0.14413680781758959,,ok,
GHL_id_11,GHL,iTransformer,200001,184427,0,0,1546,198455,0.014987108206483114,0.025085536151264038,0.003344298723483134,0.019529043293081336,0.014972925628856283,0.02507983542554657,0.00329160326588896,0.01952755503177909,148168,147499,125,0.297670047690205,0.005420747040799656,0.3237659794824982,0.004971710863299558,0.016725391273345096,0.12873326467559218,,ok,
GHL_id_10,GHL,iTransformer,200001,184427,0,0,1855,198146,0.017158198829982593,0.029439002545249216,0.00413932097567274,0.025786765458856623,0.017162940598552775,0.029451467333104348,0.004153774240036617,0.02584519086680764,147859,147332,125,0.3687006964262215,0.008721983661269243,0.38726673322936,0.0239181121758783,0.039530016667164866,0.24503311258278146,,ok,
GHL_id_14,GHL,iTransformer,200001,184427,0,0,1771,198230,0.013985754090315883,0.02440004659400679,0.0033618360314206248,0.016588074496280882,0.013895418593232655,0.024279484387834713,0.00337173348092087,0.016381602971645478,147943,147407,125,0.39633271391396013,0.009972401175916768,0.43269025768250857,0.008026479206874172,0.039839607075037795,0.7513788714467543,,ok,
GHL_id_17,GHL,iTransformer,200001,184427,0,0,3583,196418,0.014970343084781037,0.02342524492983744,0.004946657369129986,0.015788314618642805,0.014763663636631744,0.023234705299438933,0.004892099019594896,0.015539055845949393,146131,145332,125,0.30258481027920064,0.01390159403604417,0.3367072377221342,0.012212781477841035,0.041323032696070246,0.35933993399339936,,ok,
GHL_id_16,GHL,iTransformer,200001,184427,0,0,2728,197273,0.014401642510892284,0.02281933362871436,0.0037676910277538267,0.015403786088394256,0.014351962382835115,0.0227794294946791,0.0037834137887171712,0.015438766716202102,146986,146332,125,0.3017955895348621,0.011145228763646733,0.3279260387852666,0.009892461995851988,0.029979958903004738,0.6847169389125084,,ok,
GHL_id_19,GHL,iTransformer,175001,161301,0,0,1129,173872,0.01491366089798604,0.025985435323256992,0.003808810920992949,0.018507873123222548,0.014888190587584947,0.02594556048374103,0.003703665446634461,0.018535903658136697,129835,129453,125,0.09917372098575228,0.004383780443231581,0.1361251381547866,0.003383869203151529,0.01284795992669998,0.012820148868159133,,ok,
GHL_id_2,GHL,iTransformer,200001,184427,0,0,1847,198154,0.015281674030543336,0.02508568386863209,0.004113014168189282,0.01618300905452191,0.015190292459319648,0.024979729412398614,0.004126455998326271,0.016029875865833303,147867,147332,125,0.3380803325796178,0.006940122264526018,0.3736945470926084,0.006245765104210543,0.019695781009681813,0.045993129075229615,,ok,
GHL_id_18,GHL,iTransformer,200001,184427,0,0,5549,194452,0.013511308060069702,0.022274805177290618,0.0029468542823092706,0.014164297947948313,0.013372910115686148,0.022129569319631278,0.0029611490572839265,0.014120415501668045,144165,143337,125,0.2625960035141263,0.019655937201857564,0.28652409984880556,0.01819237193443457,0.059578139206322316,0.6104207543056464,,ok,
GHL_id_20,GHL,iTransformer,200001,184427,0,0,1191,198810,0.013210633325397073,0.021325187230172536,0.0035683857965331037,0.013764626850130721,0.013165053432196391,0.021254709549402184,0.0035713956918927863,0.013730066086407025,148523,148141,125,0.21709412819880303,0.0037256647609799714,0.2481503034141853,0.0034683475638688246,0.012015848568993355,0.040287526427061314,,ok,
