dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,sliding_window,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,status,error
Exathlon_id_9,Exathlon,TimeXer,43066,39262,0,0,5437,37629,0.7321392628334882,0.31452809864117837,0.5494543559420865,0.2502947283610998,0.5717781897484766,0.30300209353695745,0.4021385398766066,0.24796378242045353,26576,25907,125,0.9797146250470817,0.7840687359952985,0.981432858680449,0.7500314201181127,0.8655440042133178,0.9906167441013027,,ok,
Exathlon_id_25,Exathlon,TimeXer,129197,124861,0,0,16105,113092,25366835153721.37,535302.5212094085,0.7192987364608344,0.2774434777513689,22564244974645.3,510993.5367557588,0.3250020427258241,0.2165687976919272,100454,97871,125,0.761388151391235,0.3650768142148534,0.6620464998332443,0.4513718914251191,0.6105831265878408,0.7512191346079418,,ok,
Exathlon_id_26,Exathlon,TimeXer,129197,124861,0,0,16105,113092,24322167852891.69,534110.1827917524,0.7188166552571219,0.3110881166727213,20281258656367.586,498883.19354733796,0.3268460685994622,0.2185935570310524,100454,97871,125,0.7654761227607271,0.39202131749849234,0.6645575870554674,0.48831423399676527,0.644379619364358,0.7482363825604256,,ok,
Exathlon_id_5,Exathlon,TimeXer,129197,124861,0,0,16105,113092,21999410692438.043,519925.70161713345,0.6926896333149484,0.2961002652777354,17776400453746.23,487983.1899557036,0.32566233997902405,0.2265341955135351,100454,97871,125,0.7635432732503542,0.389841649562252,0.663888844900352,0.48079032947447875,0.6106987968151322,0.7727554179566564,,ok,
GECCO,GECCO,TimeXer,138521,133097,0,0,1726,136795,0.19207744282379094,0.1774005920606151,0.19172716815623828,0.1482541837155179,0.09358867565948696,0.16542487140606346,0.07718434305071309,0.14611082411603885,120361,107655,57,0.9050553905017349,0.24357319233212754,0.9275130754813807,0.4208759844798348,0.4625360275784957,0.5589555283557731,,ok,
GHL_id_1,GHL,TimeXer,200001,184427,0,0,1850,198151,0.014438818089079186,0.022090633943573742,0.003196136768014582,0.01421343474741956,0.014369526998364426,0.022021807768249833,0.0031941061953075474,0.014135128516476365,147864,147332,125,0.5122560858924541,0.009793106757438585,0.5376226351985028,0.008771775006570387,0.02630035410498792,0.3575949367088608,,ok,
GHL_id_12,GHL,TimeXer,200001,187445,0,0,1051,198950,0.014726628881466695,0.022738909535398255,0.004211534950064762,0.01215258130848678,0.014700244811879261,0.022714071218983237,0.004219151398144741,0.012141699003781394,158912,158625,125,0.3020987850343705,0.004074960234892941,0.3210751455898243,0.003629007964562418,0.013332439761337689,0.010455058666706457,,ok,
GHL_id_10,GHL,TimeXer,200001,184427,0,0,1855,198146,0.015586539402507428,0.024894740576344318,0.004528129796010096,0.023159108309014267,0.015589607884275396,0.024916320827194333,0.0045443258040957545,0.02322519726215308,147859,147332,125,0.34055138301869653,0.00902368571942191,0.3591477740404789,0.009888721654014693,0.03992992023440818,0.23470774807430902,,ok,
GHL_id_14,GHL,TimeXer,200001,184427,0,0,1771,198230,0.012268409691710091,0.017528988419098147,0.0026595528858904785,0.011291631731888551,0.012186211859953423,0.017450517514839177,0.0026692076970031547,0.011104065558196275,147943,147407,125,0.2581877680715438,0.006203091500061321,0.29928645314272856,0.00541554949773239,0.018643415518350796,0.08027377390989031,,ok,
GHL_id_13,GHL,TimeXer,200001,184427,0,0,1849,198152,0.01706895030461689,0.028339688707344556,0.004433042118374946,0.022934569773140977,0.016999138236795146,0.028264675826275114,0.004449077888338145,0.022729725673276642,147865,147332,125,0.14864916867005268,0.005801271229378787,0.1791373573150376,0.005195801563384017,0.018467194495866604,0.30739765381853007,,ok,
GHL_id_15,GHL,TimeXer,200001,184427,0,0,1239,198762,0.01413873593915878,0.021629508476168364,0.003567555185972791,0.01604057722189983,0.014131218285423032,0.02159557710362833,0.0035503645496322246,0.01608103164280985,148475,148093,125,0.5760391975643194,0.008293215857353386,0.5933839604151839,0.006978660598055347,0.022989558157157863,0.5346278317152103,,ok,
GHL_id_11,GHL,TimeXer,200001,184427,0,0,1546,198455,0.0157849359040672,0.02790846615016727,0.005415578070364951,0.02315222235267526,0.015759693637708815,0.02791017282529545,0.0053490762208067534,0.023154896470321963,148168,147499,125,0.28405360582557176,0.005413379800881295,0.3174784164894719,0.004868969148471538,0.015394037082963481,0.14262893655864903,,ok,
GHL_id_17,GHL,TimeXer,200001,184427,0,0,3583,196418,0.017232180033275372,0.0280336274816774,0.005129422331113707,0.017366474887902026,0.017008193520396737,0.0278219193208572,0.005157619904436907,0.017021052664773554,146131,145332,125,0.13857845491968523,0.011480633440138424,0.17531549379575387,0.009841364987839479,0.03618734713878605,0.2989894551845343,,ok,
GHL_id_19,GHL,TimeXer,175001,161301,0,0,1129,173872,0.013087065542144666,0.0176075328830052,0.003827289905536401,0.009829994861041504,0.013068538343122106,0.01758652841755427,0.0037093936150263277,0.009826579239470426,129835,129453,125,0.44006152159172623,0.007166233874666143,0.4639042863348096,0.005532732360174788,0.019656629159564648,0.012820148868159133,,ok,
GHL_id_16,GHL,TimeXer,200001,184427,0,0,2728,197273,0.015393362932717135,0.02665432544303728,0.004554775608391039,0.01812924099414749,0.01534974254690596,0.026634950421817908,0.004572513291958458,0.018175425447997152,146986,146332,125,0.2576065312188583,0.012434757296085222,0.286062071484234,0.01114982117247654,0.04415817720488398,0.6836461126005362,,ok,
GHL_id_2,GHL,TimeXer,200001,184427,0,0,1847,198154,0.013741353025771508,0.019957934146906813,0.0034184779635297894,0.011799765437512278,0.013655482354852162,0.0198815486378288,0.0033692818764267485,0.011652175175553052,147867,147332,125,0.33578373432805364,0.006920679930568143,0.37050930192972964,0.006282464831285056,0.020968897637882195,0.018405252230514563,,ok,
GHL_id_20,GHL,TimeXer,200001,184427,0,0,1191,198810,0.013844554357674685,0.023865708857091487,0.003586651730458525,0.013405413968388175,0.013797126380873726,0.02380993499234399,0.003590173327875382,0.013373381135469703,148523,148141,125,0.27203535258127587,0.00420365729052808,0.30083758464921284,0.0037101075114659436,0.013073301710888201,0.04256764001572608,,ok,
GHL_id_18,GHL,TimeXer,200001,184427,0,0,5549,194452,0.01421922967683157,0.024149337940234668,0.003286722771203947,0.013609892840479244,0.01408369172279214,0.024015518211556466,0.003282353951156521,0.013546696273833576,144165,143337,125,0.304262900174688,0.020175379608705527,0.32675929033028095,0.01894041548211352,0.058371264840205994,0.5332825445195696,,ok,
Genesis,Genesis,TimeXer,16220,14429,0,0,50,16170,0.28346305509957026,0.17682679445516675,0.096988522991107,0.12033806050769486,0.2876037674125351,0.1771581854553631,0.09538201876362039,0.12006620248489731,11828,11163,125,0.937504019789734,0.6154816748668276,0.9941902060836592,0.15675989438085342,0.3108063368065501,0.611764705882353,,ok,
GHL_id_21,GHL,TimeXer,200001,184427,0,0,971,199030,0.015081069055056668,0.022585218070348093,0.003751819977216677,0.013715874270084388,0.015027133336732192,0.022543066760260185,0.0037614786158092,0.01374925704947049,148743,148361,125,0.3575884543641191,0.004333215237558592,0.3736310668912867,0.0035989079566462216,0.01381180141466006,0.009663085718835056,,ok,
GHL_id_24,GHL,TimeXer,200001,184427,0,0,1009,198992,0.012776313118726143,0.016713874217023115,0.0027045275789908565,0.01048434950239546,0.01273688315918913,0.016680442747379075,0.0026902841205725097,0.010440457171589737,148705,148323,125,0.4023678895647941,0.0042531352577615525,0.43122064497600576,0.0038174624669100937,0.012055918641722977,0.0788620110203603,,ok,
GHL_id_3,GHL,TimeXer,200001,184427,0,0,1919,198082,0.015814640037955685,0.02594459400685334,0.004887073433689394,0.017090632201441653,0.015756421933671962,0.025891368081396787,0.0049042943893567855,0.017007721122301204,147795,147276,125,0.2896962511443577,0.006826484494206019,0.3188950649345117,0.006252673824641204,0.02158437575819037,0.060862319064226414,,ok,
GHL_id_25,GHL,TimeXer,200001,184427,0,0,3144,196857,0.014316087052122136,0.023177531132695654,0.0036414840198292463,0.017697942744005418,0.01421825100640482,0.023110036908863582,0.0035861075990496344,0.017524756091023427,146570,145899,125,0.3851171510154857,0.013014492934348402,0.41005456617728697,0.011840387114295576,0.040159181953960024,0.42639522639522637,,ok,
GHL_id_4,GHL,TimeXer,200001,184427,0,0,2713,197288,0.013883815210640702,0.018588078647299885,0.004081704411711876,0.01132925952994173,0.013794025390188834,0.0185222881507245,0.0040637246073834035,0.011274165078930719,147001,146332,125,0.3638472295457999,0.011371630824704238,0.39301555756268797,0.009955144540026327,0.03598044083244253,0.40427983539094653,,ok,
