dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,sliding_window,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,status,error
GHL_id_20,GHL,PatchTST,200001,184427,0,0,1191,198810,0.0219364101987267,0.0384342211595722,0.0072122981938731,0.0274281234061454,0.02186620369173616,0.0383383053245438,0.007205454327691901,0.027320593033493126,148523,148141,125,0.470013655135546,0.0090276434969921,0.4868128895218616,0.0089095243783667,0.0205773856035696,0.0537224565281129,,ok,
GHL_id_18,GHL,PatchTST,200001,184427,0,0,5549,194452,0.0236798993574586,0.0414869334594698,0.0071572215884576,0.028198468865684,0.02348067867715578,0.04128046644852898,0.007150956941228901,0.02805867228313129,144165,143337,125,0.3619266167397835,0.0377381881590717,0.3792066113832314,0.0366587783212952,0.0764823386334788,0.599443374009848,,ok,
Genesis,Genesis,PatchTST,16220,14429,0,0,50,16170,0.3387589308965089,0.2566555773401203,0.1663527843747418,0.1958406193217536,0.34246364149294517,0.2569926682924594,0.1655271072474584,0.19484918460461087,11828,11163,125,0.7310847247990104,0.1196597468382831,0.9416080636313016,0.0211353310546444,0.0964603241002582,0.2291169451073985,,ok,
GHL_id_21,GHL,PatchTST,200001,184427,0,0,971,199030,0.0257500010692717,0.0399688631421369,0.0082769298115083,0.0319065273475568,0.02567012844709832,0.03989351239102607,0.008298228018738786,0.03197837282774505,148743,148361,125,0.5391096819574939,0.0103859737413326,0.5480954546424329,0.0100930305077698,0.0199841604330128,0.0098772213575838,,ok,
GHL_id_24,GHL,PatchTST,200001,184427,0,0,1009,198992,0.0235749166484087,0.0378824488990399,0.0076033157260374,0.0270187705025567,0.02349796876563177,0.03779682504429239,0.007602933894259382,0.026930180694733286,148705,148323,125,0.2375176015960879,0.0053113719043318,0.2706311171191065,0.0051709159681056,0.0117606122739654,0.0451565262145046,,ok,
GHL_id_25,GHL,PatchTST,200001,184427,0,0,3144,196857,0.0255890974497921,0.0418037208011308,0.0080310255711999,0.0347884042716321,0.02543548125576519,0.04167232277614182,0.007964384514717234,0.0344568547229584,146570,145899,125,0.2296629574475348,0.0154067528714411,0.2607047598930612,0.0147164194896512,0.0323685049406953,0.4090050377833753,,ok,
GHL_id_23,GHL,PatchTST,200001,184427,0,0,3734,196267,0.026836856775291,0.0400620570748002,0.0098959582434617,0.0344934371398638,0.026597441482780104,0.03981701506674529,0.009853537791528363,0.03399090494308291,145980,145165,125,0.3218989502535636,0.0180226787783298,0.3426006525038906,0.0172208815298857,0.0426772822642987,0.5480188045668234,,ok,
GHL_id_3,GHL,PatchTST,200001,184427,0,0,1919,198082,0.0234105946111045,0.0399510859443855,0.0077416652260485,0.0316254161639628,0.023327358380272823,0.039871756721075007,0.007768919853063272,0.031482784322308235,147795,147276,125,0.4358765490706737,0.0147518515190707,0.4529599228663155,0.0143486596927447,0.03120497446339,0.1040358744394618,,ok,
GHL_id_4,GHL,PatchTST,200001,184427,0,0,2713,197288,0.0303047275328519,0.0441649028006908,0.0116530639510029,0.0422238923478371,0.030143947911986897,0.04400318398977886,0.01170633896773497,0.04241556259289808,147001,146332,125,0.3387153455482214,0.0164874263540925,0.3635208228982668,0.0158503176398215,0.0351754035217352,0.4010450685826257,,ok,
GHL_id_5,GHL,PatchTST,200001,184427,0,0,2283,197718,0.0272269270509907,0.0459859203300942,0.0101166816817006,0.0382706291805149,0.027015245610103315,0.04577255086268927,0.010054580508147656,0.037858668854131826,147431,146762,125,0.2509376732273453,0.0093968422045925,0.2785563807312722,0.0089346532949047,0.0236072607546876,0.2869228057807543,,ok,
