pred_len,dataset_key,family,vus_pr,vus_roc,auc_pr,auc_roc,standard_f1,pa_f1
192,Exathlon_id_10,Exathlon,0.658487501162491,0.9772692582602068,0.658455428417176,0.9766184676012212,0.7654338938088968,1.0
96,Exathlon_id_11,Exathlon,0.6979049237024545,0.9825962624901652,0.6932587187942124,0.9821054323552448,0.7895048300797791,1.0
192,Exathlon_id_11,Exathlon,0.6238155406247728,0.9766970726623262,0.6251078106132423,0.9761390197571996,0.7666707710690025,1.0
96,Exathlon_id_12,Exathlon,0.6952525664245134,0.9821957329680222,0.6910677589493888,0.9817434020629376,0.7895048300797791,1.0
192,Exathlon_id_12,Exathlon,0.6171992350248848,0.9767662078498592,0.615689053988578,0.9760455464830744,0.7657610170457164,1.0
96,Exathlon_id_13,Exathlon,0.7649425580829423,0.9828228179352202,0.7394182092352912,0.9812041635323931,0.8821098803188427,0.9912488605287146
192,Exathlon_id_13,Exathlon,0.6736688336051727,0.9726142494800978,0.6522409259710962,0.9709225339933322,0.8573216608154418,0.9885454545454544
96,Exathlon_id_14,Exathlon,0.8271594022322477,0.9782348846694516,0.7706308843439198,0.9654638494586146,0.8879890930187716,0.9630794701986756
192,Exathlon_id_14,Exathlon,0.7402485073157716,0.954954386202006,0.683990503085106,0.937575652012974,0.844617175425959,0.9428640894724044
96,Exathlon_id_15,Exathlon,0.4046039727458784,0.6642669043870378,0.5133166336272503,0.7642717946401264,0.5881183972381538,0.7918781725888325
192,Exathlon_id_15,Exathlon,0.3705438037725961,0.6556807284678496,0.4637351277609688,0.7516540341090258,0.5206578777455293,0.7922034278032933
96,Exathlon_id_16,Exathlon,0.5560431892036956,0.9749574348478366,0.5612805834589409,0.9749306618369226,0.7621675080033733,0.9512746047111972
192,Exathlon_id_16,Exathlon,0.5392238908951954,0.9702665971911646,0.5478849595298896,0.9703532689419202,0.7225567078508522,0.9302619122751656
96,Exathlon_id_17,Exathlon,0.3957752848142605,0.6630852303823636,0.4993436093577685,0.7622800134599308,0.5767757034478184,0.7893738140417458
192,Exathlon_id_17,Exathlon,0.3619723853005203,0.6553024127149966,0.4499379432720526,0.7510997354561817,0.5255166255130274,0.7842673369806299
96,Exathlon_id_18,Exathlon,0.7022822318355825,0.9830622599241832,0.6977722609095055,0.9825405918763016,0.7899732907345962,1.0
192,Exathlon_id_18,Exathlon,0.620249051474401,0.9764933905383584,0.6206090834468811,0.9758383808432785,0.7653880298346275,1.0
96,Exathlon_id_19,Exathlon,0.7256895859456245,0.9847343237811146,0.72086506379753,0.984274006067258,0.7901668822593169,1.0
192,Exathlon_id_19,Exathlon,0.6051856468051223,0.9773935071101923,0.6088388426728453,0.9768285618463978,0.765081748536896,1.0
96,Exathlon_id_2,Exathlon,0.4894123343730923,0.8619410216651193,0.4793372533744402,0.8608650898020493,0.6100624400231219,0.9868403908794788
192,Exathlon_id_2,Exathlon,0.4455102889895226,0.833673283361259,0.4362067701417806,0.8323096506454533,0.5794594077620252,0.985299856901262
96,Exathlon_id_20,Exathlon,0.4278122321869013,0.8654984141449887,0.4180864215675727,0.8643012231583529,0.5746642000766216,0.9885670731707316
192,Exathlon_id_20,Exathlon,0.4181354158460959,0.8660611102934485,0.4242431250069555,0.8650147787289229,0.5513590529829958,0.9347747747747748
96,Exathlon_id_21,Exathlon,0.785297622181729,0.9796713140670082,0.733551807041309,0.9731962204598952,0.8732930666810277,0.9646404449741756
192,Exathlon_id_21,Exathlon,0.697354147627873,0.9646856269263104,0.6520301760438392,0.95720558216417,0.8351044924000117,0.9176114890400604
96,Exathlon_id_22,Exathlon,0.7142272217304386,0.975314116149651,0.6929031769357681,0.9736243524837248,0.8579107632865702,0.9941488389102212
192,Exathlon_id_22,Exathlon,0.6560476391199239,0.9697911985980728,0.6358794560154203,0.9681328123841808,0.8441713122301476,0.9865723099256032
96,Exathlon_id_23,Exathlon,0.706232542588823,0.9835954844889008,0.7023585778283434,0.9831106390563686,0.7905725473399426,1.0
192,Exathlon_id_23,Exathlon,0.6333798964220276,0.9769037006286804,0.63321761793482,0.9763387662633656,0.7653094901528904,1.0
96,Exathlon_id_24,Exathlon,0.7372333300553524,0.9807575212845118,0.7113549420837728,0.9790694922103608,0.9065402889224844,0.988275924747796
192,Exathlon_id_24,Exathlon,0.6469692671623096,0.9677951035165856,0.6253279370877893,0.9660210406457445,0.8399825852035389,0.9800811176205498
96,Exathlon_id_25,Exathlon,0.3983459898091528,0.6632444170495781,0.5044730342660865,0.7628286695845149,0.5804252482057365,0.7882007653155998
192,Exathlon_id_25,Exathlon,0.3670916525132308,0.6549126350937144,0.4612593289653435,0.7504608944131481,0.5111778710886924,0.7894619334672918
96,Exathlon_id_26,Exathlon,0.3916793302113459,0.6627705080024744,0.4932568848284803,0.762248205127518,0.5759726737261682,0.7913760304375397
192,Exathlon_id_26,Exathlon,0.3670448651159199,0.6563004129825188,0.458894765309411,0.7523981994180065,0.5278769238394343,0.7766307928838129
96,Exathlon_id_27,Exathlon,0.7459056009195584,0.9812929435439296,0.7195685730776886,0.979580785901294,0.8921964840336957,0.9918817841831616
192,Exathlon_id_27,Exathlon,0.6444387934896495,0.9595273225422664,0.6359556826756486,0.95805099820849,0.8172663624601109,1.0
96,Exathlon_id_3,Exathlon,0.73260721802288,0.9778214924917956,0.707122985742134,0.976089535426494,0.8655467032251578,0.9948764867337604
192,Exathlon_id_3,Exathlon,0.630540191739115,0.9647586842596808,0.6107005354112605,0.963042457348108,0.8337165933369786,0.9958787434746772
96,Exathlon_id_4,Exathlon,0.6912807384177286,0.9820685315660987,0.6871456456180094,0.9815665455364244,0.7902404345261751,1.0
192,Exathlon_id_4,Exathlon,0.6698452675880835,0.9770889524327702,0.6676984162801539,0.9764008605070428,0.7637518678047496,1.0
96,Exathlon_id_5,Exathlon,0.3915879926786963,0.6624774400366865,0.4911313703506361,0.761974149116676,0.5775874247384704,0.7804016773339219
192,Exathlon_id_5,Exathlon,0.3709365599424917,0.6556960708960317,0.4680935343526032,0.7514605536433137,0.5214603272217169,0.7809187279151943
96,Exathlon_id_6,Exathlon,0.7824411234764188,0.9857713560066376,0.7508248319317996,0.9829439975054216,0.7255590272623614,1.0
192,Exathlon_id_6,Exathlon,0.6564194945756813,0.9781493953577416,0.6261427195881293,0.974431955205052,0.6720460931621982,1.0
96,Exathlon_id_7,Exathlon,0.7656622885956066,0.9835700360117922,0.7389100433806924,0.9818938686856152,0.916881907625448,0.9889949977262392
192,Exathlon_id_7,Exathlon,0.6300253875591162,0.9650419315161498,0.6106899360469078,0.9633401568227028,0.8363841820245933,0.9935130196436728
96,Exathlon_id_8,Exathlon,0.5530202115473934,0.974989594405122,0.5572254962299233,0.9750686691589632,0.7587891265182432,0.938554600445718
192,Exathlon_id_8,Exathlon,0.5122688921006235,0.9685622311295166,0.5037734290686513,0.9685025489988084,0.7220519903984514,0.9435109617538806
96,Exathlon_id_9,Exathlon,0.7327636032567688,0.9749934811522556,0.7162536507475306,0.9733280851495768,0.8717276932297688,1.0
192,Exathlon_id_9,Exathlon,0.6286566621919746,0.9588561416930016,0.6176927362831579,0.957235699714715,0.8206253427575935,1.0
96,GECCO,GECCO,0.1912350907701388,0.9158498542102014,0.3793065861014002,0.879147794843355,0.4615341414799874,0.5400078833267639
192,GECCO,GECCO,0.1329506246101555,0.8453080244078649,0.3229566305129676,0.8276529990470045,0.4459690237727003,0.4989075018208303
96,GHL_id_1,GHL,0.0074943275383529,0.3758961575328898,0.0067161405482334,0.3493329752480603,0.021793035314657,0.4134866701515943
192,GHL_id_1,GHL,0.0074081309951658,0.3103150982989758,0.0065840089452125,0.2866694973407531,0.0246708285623518,0.376846117198666
96,GHL_id_10,GHL,0.0087219836612692,0.38726673322936,0.0239181121758783,0.3687006964262215,0.0395300166671648,0.2450331125827814
192,GHL_id_10,GHL,0.0104475675641192,0.3168882453193107,0.0192531747977571,0.3007027707495383,0.0714852148392888,0.2412668840242198
96,GHL_id_11,GHL,0.0054207470407996,0.3237659794824982,0.0049717108632995,0.297670047690205,0.016725391273345,0.1287332646755921
192,GHL_id_11,GHL,0.0059758399738571,0.3985612141901995,0.0056065317372371,0.3803482353965757,0.0165707497453825,0.0697934115019542
96,GHL_id_12,GHL,0.0035399379092553,0.2591586816250059,0.0033138698182698,0.2426276223245301,0.0119725864121801,0.0104550586667064
192,GHL_id_12,GHL,0.0037144431586026,0.269424444619366,0.0035026550250796,0.2490377933245638,0.0114744366487178,0.0371305929942943
96,GHL_id_13,GHL,0.0065442769924425,0.2647100790772528,0.0057493697788323,0.235180501582595,0.0202187595905705,0.3546961325966851
192,GHL_id_13,GHL,0.0067880763436502,0.2944774292441198,0.0062231272929489,0.2697631496313115,0.0203195263230647,0.2866711319490957
96,GHL_id_14,GHL,0.0099724011759167,0.4326902576825085,0.0080264792068741,0.3963327139139601,0.0398396070750377,0.7513788714467543
192,GHL_id_14,GHL,0.008933773107592,0.3636257921788877,0.0071719551500804,0.3242127241673224,0.0264653883146312,0.4281397316571981
96,GHL_id_15,GHL,0.0052751986897351,0.2534497802206656,0.0040600575709194,0.2198316863061121,0.0133663203102101,0.1441368078175895
192,GHL_id_15,GHL,0.0110216447876081,0.2816124688237709,0.0077353481004077,0.2475724736116561,0.0598052455633732,0.6469973890339425
96,GHL_id_16,GHL,0.0111452287636467,0.3279260387852666,0.0098924619958519,0.3017955895348621,0.0299799589030047,0.6847169389125084
192,GHL_id_16,GHL,0.0141202612904226,0.2425822377546287,0.0137325850231214,0.2139171972008423,0.0679351218912704,0.6882591093117408
96,GHL_id_17,GHL,0.0139015940360441,0.3367072377221342,0.012212781477841,0.3025848102792006,0.0413230326960702,0.3593399339933993
192,GHL_id_17,GHL,0.0119666893136891,0.2297024823441297,0.0106110739795435,0.1936318375018717,0.0353927248557815,0.3563760146635245
96,GHL_id_18,GHL,0.0196559372018575,0.2865240998488055,0.0181923719344345,0.2625960035141263,0.0595781392063223,0.6104207543056464
192,GHL_id_18,GHL,0.0212049135789831,0.315584700148293,0.019845136031207,0.2934507870790217,0.0587407626136776,0.5811054370681886
96,GHL_id_19,GHL,0.0043837804432315,0.1361251381547866,0.0033838692031515,0.0991737209857522,0.0128479599266999,0.0128201488681591
192,GHL_id_19,GHL,0.0041957701260814,0.1792191698817422,0.0034933419496834,0.1408806946995735,0.0128199487024446,0.0984092394857267
96,GHL_id_2,GHL,0.006940122264526,0.3736945470926084,0.0062457651042105,0.3380803325796178,0.0196957810096818,0.0459931290752296
192,GHL_id_2,GHL,0.0075983299783168,0.4247840252030373,0.0068578962598109,0.391809878377205,0.0215750659053119,0.0750050761421319
96,GHL_id_20,GHL,0.0037256647609799,0.2481503034141853,0.0034683475638688,0.217094128198803,0.0120158485689933,0.0402875264270613
192,GHL_id_20,GHL,0.0037736307154656,0.2461351100891647,0.003468319757986,0.2163963365399441,0.0125577352083978,0.0411761655344085
96,GHL_id_21,GHL,0.0031042539200263,0.2036964589984743,0.002836238219089,0.1810603931643134,0.0104148871154537,0.009663085718835
192,GHL_id_21,GHL,0.0032043503743501,0.2315777570904254,0.0029688265353936,0.2092954019579926,0.0102741059267408,0.009663085718835
96,GHL_id_22,GHL,0.0292980534483631,0.4745047626782903,0.0273129136802218,0.4538991249671043,0.07969458698499,0.4794388822897222
192,GHL_id_22,GHL,0.0262177082555223,0.4062253229605972,0.024638293173373,0.3866086538865331,0.0750401509784958,0.5100966449281056
96,GHL_id_23,GHL,0.0134735685404346,0.3270460928029494,0.0123586606340932,0.3058996572744251,0.0439538882003647,0.3968044459881903
192,GHL_id_23,GHL,0.0144374686313614,0.3677760201130832,0.0133293429453107,0.347780805161112,0.0421216391160948,0.3696949602122016
96,GHL_id_24,GHL,0.0041756706137001,0.4284420458498189,0.0038134297301378,0.4003903608776937,0.0123671618814573,0.0793051953155702
192,GHL_id_24,GHL,0.004239000265064,0.4248193150076135,0.0038318231889205,0.3988605893823801,0.0125182530505617,0.1104059525112156
96,GHL_id_25,GHL,0.0103035395242233,0.233988929828772,0.0092068934384585,0.2015780907262981,0.0316269329629356,0.4154141349536296
192,GHL_id_25,GHL,0.0115679146354228,0.2586029742493393,0.0098435625679772,0.2281648973025859,0.0330252321922063,0.3473726434015243
96,GHL_id_3,GHL,0.0063355592706181,0.2440620477945939,0.0056372430410423,0.2159129922554483,0.0208663141112936,0.1050948625026646
192,GHL_id_3,GHL,0.0062074377919314,0.2468501578470859,0.0055863021119939,0.2173880421001868,0.0202340915059845,0.1268901615082684
96,GHL_id_4,GHL,0.009670500751614,0.3353896163646527,0.0088646333939443,0.3049554810633592,0.0294742457064628,0.427056164145366
192,GHL_id_4,GHL,0.0093504531168835,0.2922720038543901,0.008550534769704,0.2619802516969771,0.0284583087049337,0.4322421682506159
96,GHL_id_5,GHL,0.0087799367705539,0.3937564296796447,0.0081242416929363,0.3684105818213676,0.0253401207220541,0.2427194115893052
192,GHL_id_5,GHL,0.0080298621880821,0.3279393262892359,0.0073800598208157,0.300293951445476,0.0233757141751548,0.1318624194992347
96,GHL_id_6,GHL,0.0071698521954895,0.3197808420567121,0.0063450023154867,0.2932358606275762,0.0207461421635156,0.2205380826070481
192,GHL_id_6,GHL,0.0066448116244873,0.2879834500514006,0.0059692905866513,0.2602918733805816,0.0204615627208012,0.1903827281648675
96,GHL_id_7,GHL,0.0067162244991616,0.3995988697218273,0.0061199650748066,0.3735513248542589,0.0193930677908743,0.0719025453104882
192,GHL_id_7,GHL,0.0071651905114441,0.4335724604918046,0.0065872142520719,0.4098916078774238,0.0196694194983197,0.1046910225132021
96,GHL_id_8,GHL,0.0039964306591474,0.2868791378389227,0.0036459151978651,0.2594739017923005,0.0130527841348276,0.0116121848405312
192,GHL_id_8,GHL,0.0037883575987803,0.2399444109077841,0.003422286079065,0.2098613517752799,0.0124610018285029,0.0116121848405312
96,GHL_id_9,GHL,0.0090531523838629,0.3864050826067869,0.0084252927125235,0.3628890739416081,0.0261844958256559,0.2607794361525705
192,GHL_id_9,GHL,0.0084066086478823,0.3386140391416489,0.0078443203209314,0.3152113236254134,0.0254302943502663,0.1640905237070371
96,Genesis,Genesis,0.0876678636822654,0.9706984012495828,0.0277613396705979,0.9161682127396412,0.0876699568585046,0.1545893719806763
192,Genesis,Genesis,0.0541213829434106,0.939957270767003,0.0155995226633931,0.7813976499690785,0.062429270632421,0.1302578018995929
96,LTDB_id_1,LTDB,0.6345647628816332,0.9347782622781888,0.4599869466036526,0.8773319736270508,0.5746990234017211,0.8152732144566015
192,LTDB_id_1,LTDB,0.5456705661441881,0.9037490408312104,0.372363197346778,0.8357462527693991,0.4943539362080795,0.8236336198412177
96,LTDB_id_2,LTDB,0.1613394738633126,0.4911845512081929,0.119050619760433,0.4018199170076308,0.2587020494871929,0.4461219792865362
192,LTDB_id_2,LTDB,0.2019705036884888,0.585091521983874,0.1489627487439153,0.4993431604742239,0.2587200698362873,0.4795163814972742
96,LTDB_id_3,LTDB,0.5841319052557925,0.751168989776753,0.4853379512043096,0.6769893731144763,0.5348633286664823,0.9003149262573664
192,LTDB_id_3,LTDB,0.5918570673855061,0.7703333949113951,0.4820188174771087,0.6973977832635316,0.5515427302378729,0.8814141621764473
96,LTDB_id_4,LTDB,0.532684022377373,0.8786281450954936,0.3900725220532559,0.7883061673266963,0.4744527800959754,0.924697241023462
192,LTDB_id_4,LTDB,0.4282241310781106,0.8395708292878516,0.2964041453427624,0.7461916535070492,0.4336435527342271,0.7460980979000222
96,LTDB_id_5,LTDB,0.0061252503273318,0.5023114246196836,0.0058679102360022,0.568637420956026,0.013217422917165,0.0744233902083511
192,LTDB_id_5,LTDB,0.0063268909341693,0.5394107263783502,0.0059534924696035,0.5776819472992075,0.0130551454232897,0.0695040999609527
96,MITDB_id_1,MITDB,0.4066609875227081,0.812200622908942,0.4118385266108751,0.8108993742311111,0.4338184288791346,1.0
192,MITDB_id_1,MITDB,0.4788105472139303,0.8373326961612335,0.4831154044049155,0.8359948378187037,0.4636582544531129,1.0
96,MITDB_id_10,MITDB,0.0347698747089526,0.7771717541706427,0.1547234240872957,0.6957994566991336,0.246680715459981,0.6666666666666666
192,MITDB_id_10,MITDB,0.0327579892027505,0.7956179291258347,0.1321097788684303,0.712311597863154,0.2148967916916818,0.6666666666666666
96,MITDB_id_11,MITDB,0.2315488618736927,0.9006457888353732,0.2392155935842058,0.8754388232344338,0.5016140803015123,0.9176717357105402
192,MITDB_id_11,MITDB,0.2151714769984781,0.8950510821242678,0.1914254122064101,0.8770909992239269,0.4300153473991832,0.9817671809256662
96,MITDB_id_12,MITDB,0.0720127744747839,0.6908014540631594,0.0508692879460616,0.6005434773829248,0.1070892998597175,0.6284146567249592
192,MITDB_id_12,MITDB,0.0793413988321718,0.7229240636385965,0.0601697642927559,0.649325946444596,0.1296720871449652,0.7111029614009352
96,MITDB_id_13,MITDB,0.0514597780313689,0.7270748144727985,0.0586761313257245,0.6320524889502598,0.0718608202437353,0.7907884465261514
192,MITDB_id_13,MITDB,0.0573352399570334,0.7832629449890791,0.0647787923056933,0.7076370471164922,0.0988600777911124,0.491308145268081
96,MITDB_id_2,MITDB,0.0138520744546633,0.8083501376167888,0.0193236330052767,0.7829179939037239,0.0707914875017791,0.8941076003415884
