pred_len,dataset_key,status,phase,train_sec,infer_sec,score_sec,metric_sec,elapsed_sec,error
48,MSL_id_7,ok,done,4.4,1.3,0.1,0.7,6.5,
48,MSL_id_8,ok,done,4.4,1.4,0.1,0.4,6.3,
48,MSL_id_9,ok,done,4.3,1.3,0.1,0.4,6.0,
48,OPPORTUNITY_id_1,ok,done,4.0,7.4,4.6,1.9,18.2,
48,OPPORTUNITY_id_2,ok,done,3.8,2.5,1.0,0.5,7.8,
48,OPPORTUNITY_id_3,ok,done,11.9,8.5,5.6,1.7,28.0,
48,OPPORTUNITY_id_4,ok,done,3.2,3.8,1.8,1.1,10.1,
48,OPPORTUNITY_id_5,ok,done,4.1,2.8,1.4,0.7,9.0,
48,OPPORTUNITY_id_6,ok,done,7.0,5.2,3.0,1.4,16.7,
48,OPPORTUNITY_id_7,ok,done,5.0,6.8,4.1,2.1,18.2,
48,OPPORTUNITY_id_8,ok,done,7.6,8.0,5.1,2.0,22.9,
48,PSM,ok,done,24.2,9.3,6.2,20.8,60.8,
48,SMAP_id_1,ok,done,4.1,1.5,0.2,0.6,6.4,
48,SMAP_id_10,ok,done,5.5,1.5,0.1,0.5,7.6,
48,SMAP_id_11,ok,done,4.3,1.5,0.2,0.6,6.5,
48,SMAP_id_12,ok,done,4.3,1.4,0.1,0.3,6.2,
48,SMAP_id_13,ok,done,3.6,1.4,0.1,0.5,5.6,
48,SMAP_id_14,ok,done,3.5,1.5,0.2,0.7,6.0,
48,SMAP_id_15,ok,done,4.7,1.5,0.1,0.5,6.8,
48,SMAP_id_16,ok,done,4.2,1.5,0.1,0.5,6.4,
48,SMAP_id_17,ok,done,5.4,1.5,0.1,0.6,7.7,
48,SMAP_id_18,ok,done,5.7,1.5,0.1,0.6,7.9,
48,SMAP_id_19,ok,done,5.4,1.4,0.1,0.5,7.5,
48,SMAP_id_2,ok,done,3.4,1.5,0.2,0.7,5.8,
48,SMAP_id_20,ok,done,4.1,1.5,0.2,0.5,6.3,
48,SMAP_id_21,ok,done,4.8,1.5,0.1,0.6,7.0,
48,SMAP_id_22,ok,done,3.9,1.5,0.2,0.7,6.3,
48,SMAP_id_23,ok,done,3.1,1.3,0.1,0.3,4.8,
48,SMAP_id_24,ok,done,3.6,1.5,0.2,0.6,5.9,
48,SMAP_id_25,ok,done,5.3,1.6,0.2,0.7,7.7,
48,SMAP_id_26,ok,done,3.6,1.4,0.1,0.6,5.7,
48,SMAP_id_27,ok,done,5.3,1.5,0.2,0.6,7.6,
48,SMAP_id_3,ok,done,4.1,1.5,0.2,0.7,6.4,
48,SMAP_id_4,ok,done,5.3,1.5,0.2,0.6,7.5,
48,SMAP_id_5,ok,done,4.1,1.5,0.1,0.6,6.4,
48,SMAP_id_6,ok,done,3.5,1.5,0.2,0.7,5.8,
48,SMAP_id_7,ok,done,3.8,1.5,0.2,0.6,6.0,
48,SMAP_id_8,ok,done,5.5,1.5,0.1,0.6,7.7,
48,SMAP_id_9,ok,done,5.4,1.5,0.1,0.6,7.6,
48,SMD_id_1,ok,done,3.8,2.3,0.9,1.3,8.2,
48,SMD_id_10,ok,done,4.0,2.2,0.8,1.2,8.2,
48,SMD_id_11,ok,done,5.6,2.1,0.8,1.1,9.6,
48,SMD_id_12,ok,done,4.6,2.4,1.0,1.0,9.1,
48,SMD_id_13,ok,done,9.0,2.2,0.9,2.9,15.0,
48,SMD_id_14,ok,done,3.5,2.4,1.0,2.2,9.1,
48,SMD_id_15,ok,done,4.7,2.4,1.0,1.0,9.2,
48,SMD_id_16,ok,done,4.8,2.4,1.0,4.5,12.7,
48,SMD_id_17,ok,done,9.0,2.2,0.8,0.9,13.0,
48,SMD_id_18,ok,done,10.6,2.4,1.0,1.4,15.5,
48,SMD_id_19,ok,done,4.6,2.2,0.8,3.3,10.9,
48,SMD_id_2,ok,done,3.4,2.4,1.0,2.9,9.7,
48,SMD_id_20,ok,done,9.1,2.2,0.9,0.8,13.1,
48,SMD_id_21,ok,done,4.4,2.1,0.7,2.5,9.7,
48,SMD_id_22,ok,done,4.3,2.2,0.8,3.1,10.6,
48,SMD_id_3,ok,done,4.8,2.2,0.8,1.1,8.9,
48,SMD_id_4,ok,done,10.3,2.4,1.0,1.9,15.7,
48,SMD_id_5,ok,done,8.9,2.4,1.0,2.3,14.7,
48,SMD_id_6,ok,done,8.1,2.4,1.0,2.8,14.4,
48,SMD_id_7,ok,done,5.9,2.2,0.9,3.0,12.0,
48,SMD_id_8,ok,done,5.2,2.1,0.7,2.4,10.4,
48,SMD_id_9,ok,done,4.7,2.2,0.8,2.2,9.9,
48,SVDB_id_1,ok,done,12.1,6.7,0.6,12.9,32.4,
48,SVDB_id_10,ok,done,4.2,6.7,0.7,38.5,50.0,
48,SVDB_id_11,ok,done,16.8,3.0,0.2,3.4,23.5,
48,SVDB_id_12,ok,done,8.1,6.7,0.6,24.9,40.3,
48,SVDB_id_13,ok,done,4.3,6.7,0.6,19.2,30.8,
48,SVDB_id_14,ok,done,3.8,6.6,0.6,86.3,97.4,
48,SVDB_id_15,ok,done,4.2,6.6,0.6,27.3,38.7,
48,SVDB_id_16,ok,done,2.6,6.6,0.6,43.2,53.0,
48,SVDB_id_17,ok,done,14.8,4.3,0.3,8.3,27.8,
48,SVDB_id_18,ok,done,5.0,6.7,0.6,25.7,38.0,
48,SVDB_id_19,ok,done,34.3,6.6,0.6,10.8,52.4,
48,SVDB_id_2,ok,done,34.4,6.7,0.6,21.1,62.8,
48,SVDB_id_20,ok,done,11.6,6.6,0.6,17.1,35.9,
48,SVDB_id_21,ok,done,27.5,6.7,0.6,11.1,45.9,
48,SVDB_id_22,ok,done,4.7,4.7,0.4,19.9,29.8,
48,SVDB_id_23,ok,done,27.0,4.8,0.4,5.6,37.8,
48,SVDB_id_24,ok,done,24.2,6.7,0.6,18.6,50.1,
48,SVDB_id_25,ok,done,5.0,6.7,0.6,13.4,25.7,
48,SVDB_id_26,ok,done,2.6,6.7,0.6,46.2,56.1,
