pred_len,dataset_key,family,vus_pr,vus_roc,auc_pr,auc_roc,standard_f1,pa_f1,normal_mse,normal_mae,n_eval_rows,status,error
192,SMAP_id_21,SMAP,0.005600865442601246,0.31349010433940727,0.004065278092944784,0.22936883511041892,0.013936191708920152,0.021679064824654624,0.541504947187731,0.16958635276928563,6548,ok,
192,SMAP_id_22,SMAP,0.7147751618514917,0.9506849926769801,0.8203413352331088,0.9449460480464418,0.8520130338716502,0.9685279187817258,0.276328419126474,0.10160181204701267,7111,ok,
192,SMAP_id_23,SMAP,0.04307074466311815,0.7638415896173248,0.03752535220769748,0.7502653517015678,0.14505330527152602,0.2554517133956386,1327.8409536691781,1.550154942147736,3687,ok,
192,SMAP_id_24,SMAP,0.0448079563343674,0.915493954829698,0.016421113360669284,0.8487248891685077,0.05714192861486136,0.13921901528013583,0.2706784534969602,0.10602336484166841,6981,ok,
192,SMAP_id_25,SMAP,0.06361720119205184,0.6571474361267636,0.04284743455891972,0.5967582282414481,0.16270757242002468,0.6847457627118644,0.014334676270381645,0.009871940382929536,7213,ok,
192,SMAP_id_26,SMAP,0.09049567717787152,0.7255932667971569,0.026892867477291367,0.5843092848537493,0.13808167545184147,0.6585365853658537,2.7280040419071788e-06,0.001129902826273564,5934,ok,
192,SMAP_id_27,SMAP,0.019239766077453313,0.7213994046629891,0.012961661069126697,0.6456093787602709,0.0391512613667234,0.11258278145695365,0.7362198764074763,0.17385185651374693,7226,ok,
192,SMAP_id_3,SMAP,0.4742579830814192,0.8228945179016083,0.7874928196679678,0.9014565259083438,0.8073344836598689,0.9053803339517625,0.32190041685764187,0.11635924385506916,7109,ok,
192,SMAP_id_4,SMAP,0.028060476791290295,0.6763336905653325,0.018902020376605492,0.581167618517286,0.07496841419471328,0.31675392670157065,0.5922949615256896,0.19267415450936182,7226,ok,
192,SMAP_id_5,SMAP,0.018917410454094494,0.5854863008185583,0.0066466117393003555,0.3289906250496835,0.02884508079733485,0.01749845964263709,0.0006972706427080266,0.0007392174971984869,6674,ok,
192,SMAP_id_6,SMAP,0.5752913111890149,0.7713536364575941,0.6904572936401728,0.7489511870682496,0.7801809652026569,0.9542600896860987,0.3009302026947117,0.10455187860451642,7107,ok,
