dataset_id,family,n_channels,n_train_above_floor,vus_pr_raw_max,vus_roc_raw_max,auc_pr_raw_max,auc_roc_raw_max,standard_f1_raw_max,pa_f1_raw_max,vus_pr_raw_mean,vus_roc_raw_mean,auc_pr_raw_mean,auc_roc_raw_mean,standard_f1_raw_mean,pa_f1_raw_mean,vus_pr_raw_median,vus_roc_raw_median,auc_pr_raw_median,auc_roc_raw_median,standard_f1_raw_median,pa_f1_raw_median,vus_pr_z_train_max_nodrop,vus_roc_z_train_max_nodrop,auc_pr_z_train_max_nodrop,auc_roc_z_train_max_nodrop,standard_f1_z_train_max_nodrop,pa_f1_z_train_max_nodrop,vus_pr_z_train_mean_nodrop,vus_roc_z_train_mean_nodrop,auc_pr_z_train_mean_nodrop,auc_roc_z_train_mean_nodrop,standard_f1_z_train_mean_nodrop,pa_f1_z_train_mean_nodrop,vus_pr_z_train_median_nodrop,vus_roc_z_train_median_nodrop,auc_pr_z_train_median_nodrop,auc_roc_z_train_median_nodrop,standard_f1_z_train_median_nodrop,pa_f1_z_train_median_nodrop
GHL_id_19,GHL,19,19,0.008031782720870061,0.45584641662967595,0.007288503044572025,0.43624118016166036,0.02649866471925844,0.01705708609371577,0.007802730953852155,0.41504841446709406,0.006726983168963222,0.39189654529974455,0.024770206345959504,0.01705708609371577,0.0052297327436254945,0.15885948026605964,0.004608910649991762,0.12474055655257588,0.017100708976756068,0.18518822275075864,0.005716657203763268,0.14512605411904703,0.004538454562391486,0.10738621542181803,0.01709410643583839,0.01705708609371577,0.008307475710749511,0.4384190295114905,0.006958487368156387,0.41459809965898464,0.025397645880010707,0.05570219799195796,0.005131108016799221,0.1513556708479601,0.004572174254939279,0.11720040233687351,0.017067747178039504,0.08282591152519991
GHL_id_16,GHL,19,19,0.011450218947808755,0.15793717739290764,0.009595992949513242,0.12241662166973684,0.035723288559184704,0.10021615248575359,0.011381380543638594,0.15391784841884865,0.009566854671474983,0.11928600470731904,0.035723288559184704,0.10059154008501531,0.012962996664327705,0.33080181414036075,0.012501956429403584,0.3199939788044598,0.04019000534636832,0.10549286115094457,0.01535174049454972,0.34996943312108575,0.013709327889387859,0.3233620106995819,0.04034511746831405,0.6975153863688169,0.011988601166898927,0.16558678702578808,0.009830622662169308,0.1314296923942375,0.035723288559184704,0.5191720393620631,0.012916794725383157,0.3097261188492706,0.011892354766595932,0.2878554282048024,0.042729100923788635,0.0863155209794669
GHL_id_17,GHL,19,19,0.014973750435817496,0.1512866687286113,0.012509548618883247,0.1087034140461684,0.04665835419589868,0.15830511633686434,0.01502045417892843,0.15047774696484575,0.012500377154920514,0.10832807453144927,0.04665835419589868,0.147693021099003,0.020263522891281586,0.40150842955114047,0.019097478233887452,0.3932039364419014,0.060965180925656975,0.37111145849617005,0.01864419823789271,0.3427830996158006,0.01634675032733745,0.30781866964124793,0.056053901943041155,0.38149964961457605,0.01533005249956445,0.15948777617571305,0.01268205174732482,0.11944451474987705,0.04665835419589868,0.04665880989432424,0.019647328145792505,0.3794907380682611,0.017307281667716085,0.3532393523858247,0.06411145097837558,0.14310736295815765
GHL_id_18,GHL,19,19,0.021668717112557957,0.15098107367396776,0.019605276870171915,0.12298511135505527,0.07134706315811667,0.21516558685315462,0.0216292328465322,0.14943863604849064,0.019590435081271878,0.12173005397442002,0.07134706315811667,0.22196724132985285,0.02477023493757007,0.28248898116023424,0.02355067099902656,0.2700453513796628,0.07934885213480485,0.4314772204325817,0.02703869362878529,0.3141393282849517,0.025071162724863393,0.29075356798517893,0.08001382658219623,0.624860522204865,0.02226038172880478,0.15788639084384665,0.019918133131245668,0.13124520259855735,0.07134660447893128,0.4459308807134894,0.023289316258636703,0.24067268345425605,0.022069221862211223,0.21927480094830787,0.07693519457658847,0.3170853021636409
GHL_id_2,GHL,19,19,0.008229110585073092,0.22345049780659892,0.006810302506272043,0.1805980225773502,0.024326878434755693,0.07939476003180948,0.008261521690105222,0.2261279049967413,0.006832951528216264,0.1834525568183749,0.024326878434755693,0.0771125584502338,0.010788426554892835,0.3817774919082796,0.009381045194219869,0.3556003115299793,0.0268169459947053,0.7937258272453803,0.008763929268425053,0.3364288394369124,0.007932094224955132,0.3005414864889231,0.026487430533176627,0.054982817869415807,0.008390539283965277,0.23336104313726447,0.006892668903532557,0.19228785549597754,0.024326878434755693,0.09472766437583342,0.008651893570679787,0.3358274526599529,0.00792827849031333,0.3022239388463484,0.026496740235842642,0.11508146671235864
GHL_id_20,GHL,19,19,0.005668849341595379,0.16691224447581027,0.004222037462439204,0.13194467319266295,0.01575474973957041,0.07170163450829295,0.005654804937542008,0.16653199068108318,0.004223739853650853,0.13219517435579475,0.01575474973957041,0.06715723589613465,0.005374256027787593,0.28277313200811255,0.004986662765804196,0.2588725692903979,0.016590383825135037,0.3725950258094791,0.004977738374547971,0.2479348059241386,0.004657679919998156,0.2173057275939639,0.01616395302808705,0.048768503163196364,0.005624297039595087,0.16236826565386003,0.004214218597762771,0.1301689569605972,0.01575474973957041,0.04881747755871624,0.004978597522273918,0.2508045102749512,0.0046718907361737285,0.2256328473451656,0.01636206147021014,0.08249064967447015
Genesis,Genesis,18,18,0.015502998295308006,0.7701890750075807,0.00409712418002365,0.5378109781262898,0.011126819849544329,0.023171614771904415,0.026000112506408744,0.8500552572574163,0.0058856807474879725,0.6645678910441601,0.016330444698541807,0.0427426536064114,0.015180155421617367,0.7486395402868922,0.0052264029477402454,0.6392208006603385,0.01585021523776007,0.038834951456310676,0.08671559894095025,0.9612696353791597,0.027897978619760348,0.8991894345852248,0.08766995685850464,0.15458937198067632,0.11664796916808093,0.9686275249271259,0.03179720839928151,0.8946347503095335,0.10837287703542164,0.19161676646706588,0.012225222151058293,0.7119882608230828,0.004728051682468859,0.596188196450681,0.014816862856476104,0.018709073900841908
GHL_id_24,GHL,19,19,0.005766043324531944,0.25034745424959387,0.004055573815199163,0.2109165930700159,0.013363309173865391,0.1513537838445961,0.005725228732776577,0.2490439939041093,0.0040594237563183234,0.21052999114072996,0.013363309173865391,0.09929147805550088,0.0059490391257470245,0.46862351258290713,0.005593379666245593,0.45353085918741637,0.016709269620662087,0.143865402438155,0.005107767879227305,0.37931080905455344,0.004678395741817104,0.3491562740000647,0.015187512500412179,0.09353851858718829,0.005534868465161275,0.23732041373054075,0.003951527674746909,0.2016231068152946,0.013363309173865391,0.09181909181909181,0.005732830816698774,0.43731423861758995,0.005244497499132523,0.4134183031411455,0.015416292219022534,0.11979104832007598
GHL_id_21,GHL,19,19,0.004797035455850596,0.030455134591583364,0.003248240773802669,0.004495787486162649,0.012863269800791534,0.012863397606162773,0.004800748969807956,0.02991668981303194,0.0032480551493966428,0.004105291112531119,0.012863269800791534,0.012863397606162773,0.0041424241892903885,0.2329082684936015,0.003930630972844133,0.2184935981136651,0.013971687381166997,0.012863397606162773,0.004169531605916258,0.21247502283856554,0.003815576039712679,0.19011206212118142,0.013946502320466668,0.012863397606162773,0.004830246219091602,0.02970760241773262,0.003247985251059001,0.003959176308891544,0.012863269800791534,0.012863397606162773,0.004171228524592007,0.23627911163881468,0.003923959780667992,0.21688857426324282,0.01391891339185854,0.012863397606162773
GHL_id_23,GHL,19,19,0.015125523715692377,0.1733649430134143,0.01338506279320907,0.14686138012591593,0.04857662298487499,0.27994854478211934,0.01524784570063836,0.17289579529296295,0.013393447541953386,0.1462190035846904,0.04857662298487499,0.46782211473868063,0.01723841235895072,0.30662097673945876,0.016294302849152214,0.30123209571372933,0.054416374091976714,0.346757891463225,0.016624084909878285,0.27117402576421884,0.015240040468647107,0.24812626397486784,0.053743312291649296,0.4512917753022043,0.015865262443229226,0.17814465728831633,0.013759677772494608,0.1521417610322208,0.04857662298487499,0.5952136752136752,0.018939439989647113,0.3617182474960862,0.017400425516678787,0.34124573799192226,0.05778702021851934,0.6124890061565523
GHL_id_25,GHL,19,19,0.013529868650598123,0.20712510301668638,0.01160329563059668,0.17306507519622222,0.04105926102739956,0.26542455711667684,0.013686669130776513,0.20928942308662984,0.011655287819331398,0.17504929757966248,0.04105926102739956,0.4139080733507978,0.013840329290479144,0.22909829742138332,0.01261882776799483,0.20618355549731515,0.04254580620925334,0.40653462483735725,0.01349958167464997,0.22913766135539076,0.012182054354591566,0.19755025015160324,0.0420442584762493,0.43481171548117153,0.013964155350238974,0.2120934596595677,0.011861012291238726,0.17959350453274547,0.04105926102739956,0.4835837506956038,0.01364478590004362,0.20555743626692258,0.012459925804306705,0.17497675769513615,0.04116115537933089,0.6401473296500921
GHL_id_5,GHL,19,19,0.010244234651544459,0.25621849716363715,0.008840402825597702,0.2236306535869209,0.02998335352580203,0.21979397323577549,0.010449102948306631,0.259445035688235,0.00889736671565373,0.22674088783141905,0.02998335352580203,0.24936178903298276,0.012663813929511034,0.442557923297084,0.012018669190726068,0.4285920823542167,0.03567402685064395,0.2294472361809045,0.01182058951476629,0.40262542709606375,0.011002550542993997,0.37787635123943736,0.033919912716388785,0.2775,0.01061056855354923,0.2591400664506758,0.009002694194306791,0.22834595155048454,0.02998335352580203,0.3964929371651242,0.011587274521984627,0.3755309912085267,0.010670061878900159,0.35265230573316536,0.03264147699957152,0.26879378348148586
GHL_id_3,GHL,19,19,0.008345444130113094,0.12616387881573488,0.006603299784773239,0.09266368543507777,0.025263047032496187,0.09505905037358399,0.008360143213209851,0.12296347041108936,0.006591570691909969,0.08961219879308732,0.025263047032496187,0.06889564336372847,0.008938087156377878,0.2896309022031444,0.008518368560711167,0.28420014940527116,0.029190932426262303,0.6353092783505154,0.008406736849167998,0.24421835092460253,0.007565604383955691,0.2166621673544408,0.027978991181174636,0.12496831432192648,0.008099769430393424,0.14437560883315503,0.0067406611655368145,0.1128631293174122,0.025691750265445353,0.08302109207258031,0.008169631549190598,0.24152062720664655,0.007466990899582064,0.21318066249774897,0.027335912713352672,0.080879337215979
GHL_id_4,GHL,19,19,0.011535519621274982,0.15703025738300855,0.009525062230902047,0.11877221051061979,0.03553035238958973,0.15126878541512687,0.011469320560845417,0.15414782384826659,0.009506576180144452,0.11650688682864256,0.03553035238958973,0.09246639810248108,0.013273107275719124,0.35872162130398183,0.012454694879978074,0.3417073826619661,0.04064353024141629,0.10434145894987339,0.012994573540646044,0.33809347783997085,0.011975912098328356,0.30836071774187945,0.039673472184705634,0.46026986506746626,0.011582083035206319,0.1600961744314801,0.009559252024979818,0.12406394602995699,0.03553035238958973,0.16564375800903758,0.012914316512726919,0.3402172275235623,0.011951686551692967,0.31256414912694125,0.03919913504438764,0.1120429825710916
GHL_id_6,GHL,19,19,0.008100934949456531,0.14979061306469105,0.006502604465341344,0.11389831144941764,0.024574053039656277,0.04180583988794311,0.008109202069514878,0.1512867535975203,0.006508551138437966,0.1155435583493244,0.024574053039656277,0.03778239418332901,0.009518695521286008,0.33121495138453705,0.009344260029825859,0.32567743763464796,0.0287401900208202,0.45700824499411075,0.009715507867761167,0.3398602774596653,0.008623366379128286,0.3132432500972886,0.02789725349480378,0.24305700563792024,0.008351039028850964,0.15996591732059104,0.006604276593748209,0.12560937090240715,0.024574053039656277,0.07751215289338749,0.00874414912447715,0.3112889859651456,0.008051726674254118,0.28673259100619775,0.027993220032620086,0.08930489489028694
GHL_id_22,GHL,19,19,0.026662165304003692,0.20961301210548797,0.024236896515918385,0.18207054942125328,0.08298314978851748,0.29056730446458545,0.026957807962769094,0.21192564048454673,0.024382163657176062,0.18471933316888717,0.08297731617275529,0.3509471585244267,0.034971159858221294,0.42452656464599625,0.033405570945159516,0.41287958191565477,0.09726513008369439,0.5100596642153462,0.03577128666238197,0.42429691036467426,0.033480527167243486,0.40329608697301034,0.0962054070778565,0.5016868896123113,0.02912713069607227,0.26417080709702384,0.02647047665288358,0.24110373184166195,0.08832508551170126,0.4858523119392685,0.03173807359768956,0.3576617457637466,0.02983593910515795,0.3382631971141314,0.0896596022590621,0.3451363086977931
GHL_id_8,GHL,19,19,0.005674271437345618,0.17839363900122615,0.004191811355887821,0.14350313820519073,0.015452852592619543,0.09730089970009996,0.005661205878757492,0.17509357495375172,0.004175864719237855,0.140146964387501,0.015452852592619543,0.06895737395206046,0.006112882143245382,0.3871427604033312,0.005782907230456128,0.37210913578876537,0.01876756867168541,0.5123930686554069,0.005360314519787225,0.29720788163793965,0.004951351719839201,0.27068899117324563,0.017730876353151195,0.015453005927180356,0.005393752895253117,0.21208156058488864,0.004389337307185527,0.18147491709242197,0.0163891395031069,0.015453005927180356,0.005374509522642185,0.31407033711416604,0.004988216180905891,0.28847523918736173,0.017217952556826975,0.08247713872118066
GHL_id_7,GHL,19,19,0.008425260082691463,0.31028783995388165,0.00713060210324056,0.2789287213588965,0.0223472525733949,0.17313585291113381,0.008580419103225427,0.31253007421186885,0.007207609863784405,0.2815844797014799,0.0223472525733949,0.19708156502528923,0.008588806381314347,0.37932975647908995,0.007907949759014318,0.3549580559082439,0.024857484266778952,0.12082976903336184,0.00906559224922518,0.41290970334304733,0.008304795135799917,0.3877696544420416,0.026404487622408875,0.0862130388314927,0.008882051778061588,0.31328063762298136,0.0073790606257148235,0.2820416346382929,0.0223472525733949,0.25406824146981627,0.008721565194396647,0.36734611269687983,0.007960266858655347,0.3406229534112819,0.02422183367843262,0.5926530612244898
LTDB_id_5,LTDB,2,2,0.008351661092821133,0.6241405681629897,0.0077474410955687065,0.6224660046517313,0.019190519331163877,0.07497624600500993,0.008259230081862875,0.6248065814682819,0.007757772881678981,0.6226352313895088,0.019272644753024166,0.0979381443298969,0.008259230081862875,0.6248065814682819,0.007757772881678981,0.6226352313895088,0.019272644753024166,0.0979381443298969,0.008330848300586552,0.6228881037826047,0.007723461261216062,0.6211712715805053,0.019040014851808694,0.07798041505704788,0.008207725871257903,0.622337191700702,0.007689680373169966,0.6203588276392199,0.019091821641066552,0.09204901681390709,0.008207725871257903,0.622337191700702,0.007689680373169966,0.6203588276392199,0.019091821641066552,0.09204901681390709
GHL_id_9,GHL,19,19,0.010451085423229542,0.23665689303680207,0.009033986613906322,0.20545876313731185,0.031327823293752485,0.13274943280747112,0.010536297313599062,0.2386482169722911,0.009081577389506181,0.20817773700925357,0.031327823293752485,0.23291982966117386,0.01249992230253107,0.40603825496054424,0.011782004207660382,0.3902421054688717,0.03579265782092694,0.40692016579563883,0.012009748746351957,0.3805437642894916,0.011234976239750631,0.3574360021584846,0.03582531438613654,0.30041791044776117,0.01061063644272509,0.23634176075773006,0.009188422238113348,0.20803326607741524,0.031327823293752485,0.4464158977998581,0.011458776964442707,0.3476379365929961,0.010670960364931937,0.325436566294698,0.03385422166840113,0.1967777256374159
MITDB_id_10,MITDB,2,2,0.04436449590752162,0.7997177260952514,0.13247589856041894,0.7123896288868311,0.2172329396801866,0.6666666666666666,0.03799962933141467,0.7996789521091446,0.1257218279828342,0.7168794513996025,0.21155796464559368,0.6666666666666666,0.03799962933141467,0.7996789521091446,0.1257218279828342,0.7168794513996025,0.21155796464559368,0.6666666666666666,0.044728133573315246,0.7991533871185953,0.15715539307486978,0.7139667193001648,0.24668071545998102,0.6666666666666666,0.03905022564772083,0.7968311830202544,0.14058320565487603,0.7136332330327013,0.22655872415689549,0.6666666666666666,0.03905022564772083,0.7968311830202544,0.14058320565487603,0.7136332330327013,0.22655872415689549,0.6666666666666666
CATSv2_id_5,CATSv2,17,17,0.4263912795753451,0.759912083820723,0.4293095978209268,0.7262316881364088,0.469275617212629,0.7879273504273504,0.3682832702620519,0.7421054328525685,0.38540740666200657,0.7092926526365021,0.41227413455895123,0.7608695652173914,0.06922307919714484,0.5760877749983316,0.06639033426401217,0.5487261058022139,0.1134488225623496,0.8796179944709726,0.4525814073543553,0.7600228057549934,0.455121622145188,0.724590113236605,0.5030426434399223,0.74757039621231,0.40348809942159986,0.7520902980454975,0.417906919189326,0.7189353637029963,0.44281777697941316,0.7516913054372337,0.06468078027727506,0.5582098116416795,0.05942470986800097,0.5306231453982966,0.10832143114419802,0.8790719670626199
MITDB_id_5,MITDB,2,2,0.03169823637717106,0.8614937818056458,0.0405116349627397,0.7897791829053393,0.05817146244855066,1.0,0.033221631114532364,0.8607227177458027,0.04153925976784549,0.7839573095125261,0.06435155000453732,1.0,0.033221631114532364,0.8607227177458027,0.04153925976784549,0.7839573095125261,0.06435155000453732,1.0,0.043238999442500356,0.8864793950915532,0.0677149635559734,0.8096049557435311,0.0777753858760296,1.0,0.04164651041812062,0.8834159947580404,0.06673684870826833,0.8151342336825235,0.08064398943235115,1.0,0.04164651041812062,0.8834159947580404,0.06673684870826833,0.8151342336825235,0.08064398943235115,1.0
MITDB_id_6,MITDB,2,2,0.14087913619706585,0.8936754938154918,0.31060700539507496,0.8662906631396253,0.47901625346976845,1.0,0.15820295064146403,0.897148147103572,0.3442508663281145,0.8673879385010136,0.5257684228890686,1.0,0.15820295064146403,0.897148147103572,0.3442508663281145,0.8673879385010136,0.5257684228890686,1.0,0.20940804924640286,0.9083589999684047,0.35016255057828444,0.8822368584077304,0.4893218920839814,1.0,0.21346947180054993,0.9055723972212402,0.3546920410867791,0.878642526280591,0.5042253078066966,1.0,0.21346947180054993,0.9055723972212402,0.3546920410867791,0.878642526280591,0.5042253078066966,1.0
MITDB_id_7,MITDB,2,2,0.4232345822912273,0.9363027070363236,0.3564803859597854,0.8912263981453763,0.4344847000905228,0.8334841628959276,0.4213669724739911,0.9372993978904279,0.3626068820427133,0.89206669343946,0.42984323053382845,0.8314775804995486,0.4213669724739911,0.9372993978904279,0.3626068820427133,0.89206669343946,0.42984323053382845,0.8314775804995486,0.4461607152867575,0.9364727521536786,0.3682093566284609,0.8877757455480931,0.44350237550096155,0.8404562737642586,0.4335702420907365,0.9375270244918281,0.3663851360516556,0.8923446367319064,0.4357212077944403,0.8373996060009092,0.4335702420907365,0.9375270244918281,0.3663851360516556,0.8923446367319064,0.4357212077944403,0.8373996060009092
MITDB_id_9,MITDB,2,2,0.027452239903482056,0.804421674126571,0.044021409979004805,0.7648569751939072,0.07021633949703701,1.0,0.02661219628260221,0.8046127639629749,0.03248927583354754,0.7644011333050728,0.06758402958402002,1.0,0.02661219628260221,0.8046127639629749,0.03248927583354754,0.7644011333050728,0.06758402958402002,1.0,0.024463264744115018,0.7952644197767701,0.02916076157938799,0.7577381235735391,0.06482612408050063,0.9988465974625144,0.02378180158803454,0.8063426990948297,0.025444350246376188,0.765063835363463,0.06564621491527416,0.996547756041427,0.02378180158803454,0.8063426990948297,0.025444350246376188,0.765063835363463,0.06564621491527416,0.996547756041427
MSL_id_1,MSL,55,12,0.05511994947169107,0.8513624506509228,0.008782737714000599,0.48535507046145343,0.018893094830245833,0.14666666666666667,0.23729475693041444,0.9546472904426456,0.02467245724492217,0.8003592152528323,0.06593194065539279,0.3728813559322034,0.015453000738758113,0.6386852950193735,0.0070135790869271936,0.4067421939762365,0.018148622684554593,0.05555555555555555,0.14188232642062093,0.8658558020730072,0.009078104961568866,0.5381320806852722,0.024149047923785607,0.0842911877394636,0.12661927266021286,0.8511427622501826,0.00780040804397617,0.4455650732246477,0.01945483407160732,0.08178438661710037,0.015453000738758113,0.6386852950193735,0.0070135790869271936,0.4067421939762365,0.018148622684554593,0.05555555555555555
MSL_id_10,MSL,55,8,0.25609027650913146,0.9156818718615976,0.1431725496110944,0.8536477693570884,0.38201831753034415,0.6822916666666666,0.2561182596889208,0.9162666040896632,0.14363328627365646,0.8589933420822998,0.38201831753034415,0.6822916666666666,0.053641693462691646,0.6553592136177145,0.04180627534326962,0.5548917487168564,0.09388032473792263,0.9739776951672863,0.2782923931729236,0.9466514473779987,0.16411639414798457,0.9046162249812768,0.3937318743835998,0.6822916666666666,0.2819733027244762,0.9477558285350417,0.16765964656328664,0.9089964339945447,0.4026217309571776,0.6876640419947506,0.053641693462691646,0.6553592136177145,0.04180627534326962,0.5548917487168564,0.09388032473792263,0.9739776951672863
CATSv2_id_3,CATSv2,17,17,0.2561978293057934,0.6894229595442213,0.29061976603419587,0.6770239966024496,0.30192724418878886,0.7625013842089443,0.2268132484118373,0.6929175705471394,0.26328752898701474,0.681955427829903,0.26822952098915337,0.7428242863136957,0.10719628911963479,0.5823147990006693,0.10583113416396711,0.5740015342803857,0.16716212379793077,0.8268320330732813,0.4202299195310167,0.7934995437114414,0.4458835405565609,0.7839291542784652,0.46592451494414494,0.6619757429867605,0.33964377993304096,0.7669088593563985,0.3670437618303252,0.7565785486092031,0.37274730560313274,0.8219621816414949,0.0993817369647021,0.5810855038672805,0.09592768489565028,0.5702588241125489,0.15879694998597918,0.7980138322397589
MSL_id_11,MSL,55,12,0.4632226136483225,0.9494230135297963,0.34644067084966573,0.8641160949868074,0.44764879620065146,0.9758454106280193,0.4492925493758075,0.9458050985768368,0.32691729539742526,0.8567621933697328,0.44363171601563206,0.9619047619047619,0.12609960490386782,0.6336956167568947,0.04790955683803651,0.3598252305441626,0.11764595156751464,0.9439252336448598,0.07012462099743104,0.5242900819330512,0.054246647918940114,0.45019462368400426,0.1538444751387405,0.11764705882352941,0.0694572397928341,0.5157669566126972,0.05217935041921331,0.4293215601243502,0.1417306723675598,0.11764705882352941,0.12609960490386782,0.6336956167568947,0.04790955683803651,0.3598252305441626,0.11764595156751464,0.9439252336448598
MSL_id_12,MSL,55,9,0.04943573203550187,0.7502753587113035,0.019627217241030667,0.5867145674837982,0.05683004894083597,0.5531914893617021,0.16868581499257215,0.9243033274587944,0.038934432749139894,0.752301117685733,0.10169147957600076,0.8253968253968254,0.032267868424388474,0.6119393304074242,0.010866601697357453,0.32321311167465017,0.03196034930227883,0.14054054054054055,0.12204356331719105,0.7861969503017533,0.01464033498107177,0.39323283554052785,0.04575007908227956,0.2,0.11508449843173087,0.7844787617907955,0.014507301444968968,0.38614163614163605,0.0450145449803477,0.1984732824427481,0.032267868424388474,0.6119393304074242,0.010866601697357453,0.32321311167465017,0.03196034930227883,0.14054054054054055
MSL_id_14,MSL,55,10,0.2858830833274236,0.736166741552209,0.2737330055523878,0.7239381924768408,0.44691184248088084,0.9616613418530351,0.25849555466906265,0.6961554358831548,0.2475952978845561,0.6837986901871129,0.40608795797657643,0.9885057471264368,0.33148256517201474,0.6906529532026988,0.3294750705584526,0.6834541251190264,0.41393894762644556,1.0,0.43090628476036136,0.8836032000932922,0.4250377623446866,0.8821936688496882,0.6989328445859281,0.9852700490998363,0.5309225586959961,0.9186089642823972,0.5267805958072362,0.9171809921145818,0.7122256027707075,0.9966887417218543,0.33148256517201474,0.6906529532026988,0.3294750705584526,0.6834541251190264,0.41393894762644556,1.0
MSL_id_15,MSL,55,11,0.2811166924166447,0.6385446578042935,0.24457214388639173,0.6853600944510035,0.49523418415787157,0.6778242677824268,0.2811166924166447,0.6385446578042935,0.24457214388639173,0.6853600944510035,0.49523418415787157,0.6778242677824268,0.5467077128470341,0.8005114323617508,0.5735703847536205,0.7889794864226684,0.5941980760735854,0.8393782383419689,0.25873108929067234,0.5633968467121038,0.22116292634662382,0.5975501770956317,0.4821384127393816,0.6778242677824268,0.2745491568782089,0.6218913531563874,0.23859388760438194,0.6613046044864228,0.4821384127393816,0.675,0.5467077128470341,0.8005114323617508,0.5735703847536205,0.7889794864226684,0.5941980760735854,0.8393782383419689
MSL_id_13,MSL,55,8,0.45709041977180687,0.9107259162819326,0.23891618783066396,0.852371516155883,0.4949651878704937,0.9329896907216495,0.4572122905098854,0.9118698060270548,0.2394871531687206,0.8581315052922492,0.4949651878704937,0.9329896907216495,0.06368076305624853,0.6578508772940036,0.04674800913875394,0.5664089906628074,0.10465654001217438,0.7168316831683168,0.48532247603151973,0.9496634108550728,0.2626507154960603,0.9081029631063957,0.49896439379452934,0.9329896907216495,0.490276132645551,0.9507425226171334,0.26639013499980574,0.9121290458862789,0.5052145050363236,0.9329896907216495,0.06368076305624853,0.6578508772940036,0.04674800913875394,0.5664089906628074,0.10465654001217438,0.7168316831683168
MSL_id_16,MSL,55,12,0.9330653886226625,0.991250415328301,0.7491260132801225,0.9705788881826627,0.9125633066355284,1.0,0.9317459028133441,0.9902490843983619,0.746714995039955,0.9688920940693296,0.9125633066355284,1.0,0.1989971085744293,0.6531773139309368,0.15497155633790904,0.570189377271468,0.2625566320669156,0.9863760217983651,0.9325268538147536,0.9908885550967843,0.7507767118704493,0.9732557571016477,0.9125633066355284,1.0,0.9325641207933024,0.9909094040408013,0.7509044468353349,0.9733657654133868,0.9125633066355284,1.0,0.1989971085744293,0.6531773139309368,0.15497155633790904,0.570189377271468,0.2625566320669156,0.9863760217983651
MSL_id_2,MSL,55,55,0.22175959355441366,0.7868864712124706,0.186616545823879,0.7514547507382318,0.34528130246481714,0.7916666666666666,0.2424153841233447,0.8159448835063545,0.20643601060351044,0.7938107955532395,0.34348598343386577,0.8113879003558719,0.09697433434366896,0.5899694516474481,0.08870082761287386,0.5590892970876035,0.20538264938462678,0.5031185031185031,0.1337271193908208,0.7099572645190771,0.11871387942804575,0.6781689682126107,0.3057295125851713,0.6137281292059219,0.11432547778842816,0.6437863263556929,0.10021077598703843,0.6089344131781599,0.2641476856861692,0.580335731414868,0.09697433434366896,0.5899694516474481,0.08870082761287386,0.5590892970876035,0.20538264938462678,0.5031185031185031
MSL_id_5,MSL,55,10,0.41357227402901353,0.7483229328338906,0.4015457531524589,0.740976853068634,0.5372355427210961,0.8374512353706112,0.2162705430934791,0.7057356281863123,0.23353908703901152,0.7231991567869617,0.36139538852238706,0.5347661188369153,0.16590294396769664,0.6443935486974965,0.16584451682760407,0.6382367502612969,0.3136264231936005,0.6841294298921418,0.11335923519746113,0.3906762385430776,0.10795749516008982,0.44076964922038786,0.21367554753050677,0.29164654756156444,0.11353521143235212,0.39931775896379446,0.10919055432118042,0.44937767536433854,0.2165127115040626,0.2926356589147287,0.16590294396769664,0.6443935486974965,0.16584451682760407,0.6382367502612969,0.3136264231936005,0.6841294298921418
MSL_id_4,MSL,55,10,0.06507118082222772,0.8054999298293862,0.060564779937552674,0.797569068255688,0.14608918079884875,0.370757180156658,0.10165749996234401,0.8753515554340584,0.08515020924948843,0.8602947815095702,0.19938456233775811,0.4565916398713826,0.0875179483206095,0.7711221521926441,0.0357726234259607,0.5496851300108343,0.07531127816131447,0.8606060606060606,0.08324421277574444,0.7923924984060219,0.043211281853856406,0.7065219844709282,0.1296282754506485,0.3053763440860215,0.0701027195267253,0.7695191195079611,0.04016489887318185,0.661418833513904,0.1296282754506485,0.25177304964539005,0.0875179483206095,0.7711221521926441,0.0357726234259607,0.5496851300108343,0.07531127816131447,0.8606060606060606
LTDB_id_1,LTDB,2,2,0.6355800648873583,0.933523452730957,0.4603021720825004,0.8732517442287866,0.5740978827662485,0.8204960408350239,0.6400587537733261,0.9334431934230382,0.4665788012429182,0.8727328552716609,0.5750849115261042,0.8187730823283328,0.6400587537733261,0.9334431934230382,0.4665788012429182,0.8727328552716609,0.5750849115261042,0.8187730823283328,0.636417742772937,0.9337458312311275,0.46097102765251075,0.8736815037237238,0.5746990234017211,0.8153512409876859,0.6402515051999393,0.9335680740257015,0.46657318942461545,0.8730826633101068,0.575873904002595,0.8221317931215543,0.6402515051999393,0.9335680740257015,0.46657318942461545,0.8730826633101068,0.575873904002595,0.8221317931215543
